command,node_id,x,y,wind,importance,extra
WAYPOINT,3928,4973.233,3956.834,9.066,2,
WAYPOINT,3929,1136.197,4775.752,2.877,7,
WAYPOINT,3930,4624.875,9387.098,12.852,2,
WAYPOINT,3931,3794.712,1779.084,19.098,10,
WAYPOINT,3932,6815.229,8968.668,0.774,4,
WAYPOINT,3933,7958.066,4839.132,6.391,6,
WAYPOINT,3934,8339.629,6111.827,19.684,5,
WAYPOINT,3935,9194.334,9812.149,2.074,9,
WAYPOINT,3936,2501.973,3418.61,16.151,4,
WAYPOINT,3937,4768.108,3742.214,18.125,2,
WAYPOINT,3938,4447.65,1285.964,11.919,7,
WAYPOINT,3939,2785.475,9961.207,6.861,6,
WAYPOINT,3940,1002.139,8668.344,0.984,3,
WAYPOINT,3941,3829.054,2169.297,7.493,5,
WAYPOINT,3942,3534.359,8307.295,11.621,6,
WAYPOINT,3943,839.255,6991.076,7.286,7,
WAYPOINT,3944,429.966,5028.396,9.554,8,
WAYPOINT,3945,8406.75,7684.72,13.583,5,
WAYPOINT,3946,1753.044,5262.437,3.939,2,
WAYPOINT,3947,3672.016,5708.896,15.369,4,
WAYPOINT,3948,3041.088,3701.043,2.959,3,
WAYPOINT,3949,5835.179,8483.623,7.8,3,
WAYPOINT,3950,8748.933,9463.199,6.233,6,
WAYPOINT,3951,8449.126,6686.085,10.066,8,
WAYPOINT,3952,2334.834,1568.107,11.192,10,
WAYPOINT,3953,5778.094,26.112,15.773,1,
WAYPOINT,3954,539.281,8426.294,12.108,4,
WAYPOINT,3955,283.835,7044.038,15.849,9,
WAYPOINT,3956,6931.522,7782.058,16.434,4,
WAYPOINT,3957,5626.941,4164.72,5.255,8,
WAYPOINT,3958,683.044,1948.472,6.469,2,
WAYPOINT,3959,5138.542,9888.13,17.123,7,
WAYPOINT,3960,7082.371,1783.312,15.555,9,
WAYPOINT,3961,4360.786,1129.63,1.874,7,
WAYPOINT,3962,3194.719,3732.503,13.92,9,
WAYPOINT,3963,8116.448,2422.641,8.03,4,
WAYPOINT,3964,1999.375,6668.959,11.047,1,
WAYPOINT,3965,6014.302,9032.288,3.266,7,
WAYPOINT,3966,4090.429,8269.327,0.396,9,
WAYPOINT,3967,2671.67,8589.725,5.287,9,
WAYPOINT,3968,7592.127,9533.329,12.378,4,
WAYPOINT,3969,9540.894,4267.728,9.549,7,
WAYPOINT,3970,9380.087,2134.438,5.921,5,
WAYPOINT,3971,8409.361,2077.244,19.677,3,
WAYPOINT,3972,7409.262,3541.398,3.267,9,
WAYPOINT,3973,4303.65,9002.469,11.97,2,
WAYPOINT,3974,3361.571,8640.494,1.213,3,
WAYPOINT,3975,1949.227,5334.267,4.805,6,
WAYPOINT,3976,9662.821,2043.876,7.659,1,
WAYPOINT,3977,8206.739,9056.662,2.889,7,
WAYPOINT,3978,5969.504,7510.421,17.861,6,
WAYPOINT,3979,6941.567,5203.55,2.562,5,
WAYPOINT,3980,4112.447,7435.416,10.645,7,
WAYPOINT,3981,6797.639,9677.207,4.772,8,
WAYPOINT,3982,2244.996,1341.874,13.182,7,
WAYPOINT,3983,3166.481,9491.998,3.148,6,
WAYPOINT,3984,5834.395,9130.185,3.182,2,
WAYPOINT,3985,1121.486,2894.202,11.24,1,
WAYPOINT,3986,3569.932,7863.936,7.729,1,
WAYPOINT,3987,5574.954,1339.614,16.695,4,
WAYPOINT,3988,945.136,4505.695,3.813,7,
WAYPOINT,3989,6981.741,3087.473,5.19,6,
WAYPOINT,3990,6927.192,4690.875,7.039,5,
WAYPOINT,3991,1654.763,9227.847,1.514,7,
WAYPOINT,3992,7025.433,1903.823,5.401,1,
WAYPOINT,3993,8950.527,3998.875,9.071,4,
WAYPOINT,3994,7725.037,3830.755,17.385,1,
WAYPOINT,3995,2034.496,1527.185,2.723,8,
WAYPOINT,3996,8073.666,3416.638,9.15,10,
WAYPOINT,3997,4610.118,5077.49,11.915,6,
WAYPOINT,3998,7813.754,859.775,4.729,2,
WAYPOINT,3999,4386.158,9227.938,5.314,2,
WAYPOINT,4000,9642.629,2316.462,14.143,10,
WAYPOINT,4001,3847.848,6088.06,15.36,6,
WAYPOINT,4002,5853.819,3437.392,9.384,5,
WAYPOINT,4003,2960.613,3100.651,6.817,7,
WAYPOINT,4004,6934.85,3811.513,2.794,8,
WAYPOINT,4005,4990.486,8935.339,3.61,9,
WAYPOINT,4006,2531.319,5427.554,3.555,8,
WAYPOINT,4007,203.303,4716.217,19.04,3,
WAYPOINT,4008,6978.772,9960.786,6.137,6,
WAYPOINT,4009,6997.735,739.318,19.919,4,
WAYPOINT,4010,4314.672,9317.704,15.412,7,
WAYPOINT,4011,8403.728,55.976,8.727,8,
WAYPOINT,4012,8583.36,3477.653,5.821,8,
WAYPOINT,4013,8184.327,2091.831,14.571,7,
WAYPOINT,4014,4382.282,1388.272,10.912,8,
WAYPOINT,4015,7110.191,7101.469,6.498,10,
WAYPOINT,4016,2592.276,2300.794,6.514,2,
WAYPOINT,4017,3946.324,888.387,16.605,5,
WAYPOINT,4018,5679.364,1114.615,0.735,2,
WAYPOINT,4019,2995.212,6979.646,5.701,8,
WAYPOINT,4020,8222.366,2576.815,2.234,9,
WAYPOINT,4021,4312.07,9807.886,14.008,4,
WAYPOINT,4022,1270.126,590.483,3.778,5,
WAYPOINT,4023,1103.188,6969.296,17.538,1,
WAYPOINT,4024,4851.507,3809.816,0.232,9,
WAYPOINT,4025,7206.397,9631.837,3.972,5,
WAYPOINT,4026,425.586,1659.299,5.438,2,
WAYPOINT,4027,8485.906,5796.371,5.677,8,
WAYPOINT,4028,316.866,480.402,16.979,4,
WAYPOINT,4029,6638.456,2755.305,6.693,5,
WAYPOINT,4030,7027.733,8870.287,0.737,3,
WAYPOINT,4031,3209.519,223.936,13.043,2,
WAYPOINT,4032,4648.322,1200.713,5.172,4,
WAYPOINT,4033,1263.836,1740.535,15.191,2,
WAYPOINT,4034,8477.398,7463.679,9.155,3,
WAYPOINT,4035,3310.97,8608.172,11.602,10,
WAYPOINT,4036,605.362,6728.032,13.168,10,
WAYPOINT,4037,5235.893,7610.968,9.07,4,
WAYPOINT,4038,2165.264,6717.191,17.38,4,
WAYPOINT,4039,5487.008,5035.339,16.502,5,
WAYPOINT,4040,4888.589,9481.037,0.373,5,
WAYPOINT,4041,8742.521,5551.826,1.691,5,
WAYPOINT,4042,7727.367,1712.982,5.226,6,
WAYPOINT,4043,9344.182,9354.101,13.698,1,
WAYPOINT,4044,9158.718,9930.414,6.448,7,
WAYPOINT,4045,5083.613,5355.238,18.088,3,
WAYPOINT,4046,2504.757,1158.054,0.083,3,
WAYPOINT,4047,8146.714,8885.305,5.514,3,
WAYPOINT,4048,2101.281,4250.557,10.794,4,
WAYPOINT,4049,5539.391,9842.495,13.918,4,
WAYPOINT,4050,1724.672,4838.237,5.802,4,
WAYPOINT,4051,6247.077,2159.896,18.155,8,
WAYPOINT,4052,1800.709,508.588,7.695,4,
WAYPOINT,4053,5169.902,7474.872,3.649,9,
WAYPOINT,4054,6238.633,877.659,0.606,8,
WAYPOINT,4055,194.031,5659.706,7.547,6,
WAYPOINT,4056,3199.575,3444.699,11.954,10,
WAYPOINT,4057,5198.617,273.876,8.285,4,
WAYPOINT,4058,4030.593,8215.558,18.943,6,
WAYPOINT,4059,9948.675,3957.834,11.477,9,
WAYPOINT,4060,4557.349,9319.149,1.063,7,
WAYPOINT,4061,7551.611,3036.215,0.232,8,
WAYPOINT,4062,9688.997,5290.451,14.525,5,
WAYPOINT,4063,1719.861,3558.324,2.476,7,
WAYPOINT,4064,8828.427,9131.55,16.03,9,
WAYPOINT,4065,2879.237,6757.372,1.515,7,
WAYPOINT,4066,4173.3,2370.668,14.896,7,
WAYPOINT,4067,4360.263,1825.817,8.641,7,
WAYPOINT,4068,178.411,2313.883,17.656,10,
WAYPOINT,4069,3704.388,9137.703,10.052,4,
WAYPOINT,4070,7589.773,9752.377,19.025,8,
WAYPOINT,4071,4341.302,1126.246,13.736,10,
WAYPOINT,4072,2931.052,6550.958,4.956,3,
WAYPOINT,4073,2162.711,7592.418,2.317,7,
WAYPOINT,4074,3212.143,7124.195,11.267,8,
WAYPOINT,4075,2291.757,5543.35,5.554,5,
WAYPOINT,4076,8456.806,558.653,5.594,10,
WAYPOINT,4077,1050.068,709.894,19.492,7,
WAYPOINT,4078,6062.302,2744.17,9.543,3,
WAYPOINT,4079,2826.326,4302.324,7.164,9,
WAYPOINT,4080,7479.953,6750.357,16.507,2,
WAYPOINT,4081,1796.099,1434.06,5.264,9,
WAYPOINT,4082,9533.872,315.883,17.269,1,
WAYPOINT,4083,5428.825,6421.049,18.257,1,
WAYPOINT,4084,9542.238,9708.641,5.362,4,
WAYPOINT,4085,92.38,7099.59,0.127,9,
WAYPOINT,4086,6042.384,8120.336,6.992,1,
WAYPOINT,4087,5193.649,4073.27,15.304,6,
WAYPOINT,4088,549.423,1012.54,11.969,7,
WAYPOINT,4089,940.377,5736.832,3.784,5,
WAYPOINT,4090,9651.129,8514.204,0.693,6,
WAYPOINT,4091,341.04,9459.711,16.938,7,
WAYPOINT,4092,4110.078,5151.247,14.523,6,
WAYPOINT,4093,9409.107,7888.543,6.263,6,
WAYPOINT,4094,9617.798,1290.206,18.266,1,
WAYPOINT,4095,4609.645,9835.58,7.672,3,
WAYPOINT,4096,387.09,7193.081,7.172,10,
WAYPOINT,4097,3666.658,9644.201,13.832,1,
WAYPOINT,4098,3584.026,6738.751,1.38,3,
WAYPOINT,4099,8650.506,8532.082,8.904,1,
WAYPOINT,4100,6741.111,8687.22,17.609,2,
WAYPOINT,4101,4961.925,6997.716,4.419,3,
WAYPOINT,4102,8256.604,7173.601,10.367,4,
WAYPOINT,4103,8770.795,7445.061,11.705,2,
WAYPOINT,4104,4812.79,3630.61,18.665,2,
WAYPOINT,4105,7764.563,6567.14,13.176,3,
WAYPOINT,4106,9820.127,7374.403,13.285,5,
WAYPOINT,4107,755.924,4216.855,9.241,4,
WAYPOINT,4108,1155.699,4746.595,10.829,6,
WAYPOINT,4109,2802.571,957.907,3.429,10,
WAYPOINT,4110,4362.733,9289.347,11.032,8,
WAYPOINT,4111,4389.896,9396.577,0.034,2,
WAYPOINT,4112,5742.993,2068.531,8.663,1,
WAYPOINT,4113,4571.157,8729.835,10.99,6,
WAYPOINT,4114,443.604,9185.612,10.456,9,
WAYPOINT,4115,50.308,8330.8,13.209,9,
WAYPOINT,4116,9133.911,8259.729,2.655,2,
WAYPOINT,4117,2005.578,5616.552,13.771,1,
WAYPOINT,4118,8099.13,9296.775,1.287,7,
WAYPOINT,4119,9781.565,6872.266,14.078,4,
WAYPOINT,4120,9974.692,3607.126,8.247,2,
WAYPOINT,4121,8570.219,4779.051,6.667,6,
WAYPOINT,4122,9012.031,8383.961,12.031,10,
WAYPOINT,4123,7326.294,8074.67,17.256,4,
WAYPOINT,4124,4640.977,391.628,10.145,5,
WAYPOINT,4125,8425.554,9379.99,15.589,2,
WAYPOINT,4126,9037.503,6039.634,4.467,7,
WAYPOINT,4127,896.529,9408.386,11.624,4,
WAYPOINT,4128,5145.268,6693.496,16.245,1,
WAYPOINT,4129,1013.187,5528.478,5.829,3,
WAYPOINT,4130,8009.717,7421.743,12.765,1,
WAYPOINT,4131,8158.592,4348.933,14.158,10,
WAYPOINT,4132,2720.201,9976.403,1.554,1,
WAYPOINT,4133,2157.322,2106.84,17.885,2,
WAYPOINT,4134,8648.731,9199.452,1.512,2,
WAYPOINT,4135,7414.919,1555.806,14.696,2,
WAYPOINT,4136,1274.276,2903.052,18.409,7,
WAYPOINT,4137,1443.577,8184.287,5.368,9,
WAYPOINT,4138,3875.783,2144.973,3.736,8,
WAYPOINT,4139,7979.304,1710.019,18.219,7,
WAYPOINT,4140,9486.051,91.183,18.58,5,
WAYPOINT,4141,1164.431,5450.773,13.355,9,
WAYPOINT,4142,3260.36,8589.417,9.88,7,
WAYPOINT,4143,213.993,3201.279,12.838,6,
WAYPOINT,4144,9787.22,9617.686,6.453,2,
WAYPOINT,4145,2821.747,6511.145,11.393,7,
WAYPOINT,4146,2897.354,3694.232,18.437,4,
WAYPOINT,4147,1737.6,7030.92,13.299,3,
WAYPOINT,4148,8904.455,9595.733,17.305,1,
WAYPOINT,4149,2617.08,6661.876,16.683,1,
WAYPOINT,4150,4773.185,3876.204,1.106,10,
WAYPOINT,4151,312.105,2772.282,9.248,2,
WAYPOINT,4152,569.383,6288.697,4.039,9,
WAYPOINT,4153,4823.669,3267.657,7.186,9,
WAYPOINT,4154,4557.171,7632.243,9.298,5,
WAYPOINT,4155,6933.018,7334.104,3.652,3,
WAYPOINT,4156,2418.383,2866.943,16.995,2,
WAYPOINT,4157,5107.483,5872.281,11.699,10,
WAYPOINT,4158,9939.557,2503.609,18.543,7,
WAYPOINT,4159,7843.181,6404.728,7.493,10,
WAYPOINT,4160,1151.383,5814.382,0.491,6,
WAYPOINT,4161,5114.06,7842.367,17.723,4,
WAYPOINT,4162,1453.233,1842.034,1.189,10,
WAYPOINT,4163,2444.172,3122.769,3.0,7,
WAYPOINT,4164,1035.761,5000.597,11.861,1,
WAYPOINT,4165,528.796,3965.876,6.447,8,
WAYPOINT,4166,7985.362,9029.274,19.29,6,
WAYPOINT,4167,1753.432,5127.257,8.251,9,
WAYPOINT,4168,2455.882,1442.961,10.214,3,
WAYPOINT,4169,3697.467,4050.467,13.333,5,
WAYPOINT,4170,8305.495,4454.942,7.181,7,
WAYPOINT,4171,9466.385,5011.526,0.442,4,
WAYPOINT,4172,4554.966,5619.867,2.639,4,
WAYPOINT,4173,3211.245,663.181,0.494,9,
WAYPOINT,4174,3400.048,912.451,11.739,4,
WAYPOINT,4175,1398.419,1036.563,3.62,2,
WAYPOINT,4176,8494.22,2462.02,0.166,2,
WAYPOINT,4177,3701.484,9611.748,11.262,8,
WAYPOINT,4178,1237.103,1220.255,19.003,8,
WAYPOINT,4179,1763.012,955.044,16.36,1,
WAYPOINT,4180,5963.088,9703.229,1.097,6,
WAYPOINT,4181,3101.915,405.595,1.053,3,
WAYPOINT,4182,1766.824,346.439,15.045,1,
WAYPOINT,4183,5602.892,2002.595,10.445,7,
WAYPOINT,4184,6575.387,2910.33,19.015,3,
WAYPOINT,4185,2310.272,67.229,2.703,6,
WAYPOINT,4186,8472.29,9124.449,12.701,1,
WAYPOINT,4187,5261.565,3517.143,3.295,5,
WAYPOINT,4188,6273.599,8529.3,17.728,10,
WAYPOINT,4189,744.055,1214.352,1.087,2,
WAYPOINT,4190,6249.795,7018.684,2.491,4,
WAYPOINT,4191,6811.683,9856.471,12.128,1,
WAYPOINT,4192,70.322,2178.341,17.829,5,
WAYPOINT,4193,3635.633,7267.412,17.705,5,
WAYPOINT,4194,9987.155,3754.642,18.556,7,
WAYPOINT,4195,6295.581,8322.354,15.453,10,
WAYPOINT,4196,5549.07,9643.532,9.527,9,
WAYPOINT,4197,9241.19,8971.106,11.295,3,
WAYPOINT,4198,7632.048,3082.447,8.97,10,
WAYPOINT,4199,5708.102,5938.173,4.867,2,
WAYPOINT,4200,11.149,6040.415,16.055,3,
WAYPOINT,4201,4269.46,1096.688,13.444,4,
WAYPOINT,4202,8892.636,7590.969,12.101,8,
WAYPOINT,4203,37.905,7222.931,15.275,10,
WAYPOINT,4204,5736.523,232.522,8.572,2,
WAYPOINT,4205,4673.469,1211.683,3.919,4,
WAYPOINT,4206,6442.98,4280.481,2.466,7,
WAYPOINT,4207,426.358,3168.241,4.809,4,
WAYPOINT,4208,4448.088,4737.497,2.383,4,
WAYPOINT,4209,644.625,7300.17,1.941,9,
WAYPOINT,4210,9023.834,4568.872,8.032,2,
WAYPOINT,4211,3778.714,5556.727,9.963,6,
WAYPOINT,4212,868.854,2336.012,4.101,6,
WAYPOINT,4213,904.7,8521.218,17.949,7,
WAYPOINT,4214,9798.745,3012.587,11.946,6,
WAYPOINT,4215,1596.158,9299.17,3.349,1,
WAYPOINT,4216,1511.256,6033.16,17.877,4,
WAYPOINT,4217,417.258,3864.747,7.818,9,
WAYPOINT,4218,9574.13,9031.796,12.071,6,
WAYPOINT,4219,6212.123,2441.718,13.056,2,
WAYPOINT,4220,1916.455,8975.584,11.906,5,
WAYPOINT,4221,7000.035,3700.495,6.622,3,
WAYPOINT,4222,6228.263,2597.901,19.313,9,
WAYPOINT,4223,4555.099,5864.199,15.683,4,
WAYPOINT,4224,8836.079,9338.976,12.629,8,
WAYPOINT,4225,2002.954,1502.442,10.397,4,
WAYPOINT,4226,9028.03,4702.193,19.409,10,
WAYPOINT,4227,2079.749,5612.899,9.429,10,
WAYPOINT,4228,8509.616,7950.843,7.96,10,
WAYPOINT,4229,7543.529,3747.291,8.129,9,
WAYPOINT,4230,2064.68,2971.82,8.677,7,
WAYPOINT,4231,3532.863,3116.24,9.902,10,
WAYPOINT,4232,9747.937,1480.501,15.723,10,
WAYPOINT,4233,8487.61,6542.634,19.481,10,
WAYPOINT,4234,685.183,9178.738,0.338,6,
WAYPOINT,4235,7330.92,2324.5,4.674,6,
WAYPOINT,4236,9008.706,7892.92,1.925,8,
WAYPOINT,4237,750.78,8235.931,16.459,4,
WAYPOINT,4238,9223.23,7762.264,15.24,3,
WAYPOINT,4239,2516.671,4124.311,6.787,1,
WAYPOINT,4240,9907.887,1262.06,14.911,5,
WAYPOINT,4241,4835.336,7754.772,13.824,1,
WAYPOINT,4242,7248.354,3278.398,19.445,4,
WAYPOINT,4243,5269.711,6876.854,0.942,6,
WAYPOINT,4244,2458.261,7896.952,16.085,2,
WAYPOINT,4245,1846.2,7943.065,6.187,3,
WAYPOINT,4246,5546.32,9470.831,19.698,4,
WAYPOINT,4247,3111.475,9387.524,6.572,4,
WAYPOINT,4248,2227.898,530.648,8.953,10,
WAYPOINT,4249,7100.544,9449.703,7.241,9,
WAYPOINT,4250,2029.92,2238.672,19.958,2,
WAYPOINT,4251,9164.366,3482.754,9.611,10,
WAYPOINT,4252,715.56,5170.2,14.787,4,
WAYPOINT,4253,1581.941,5917.136,1.768,7,
WAYPOINT,4254,6060.265,5200.667,2.472,3,
WAYPOINT,4255,8355.185,8229.45,6.416,7,
WAYPOINT,4256,436.024,1676.43,1.417,10,
WAYPOINT,4257,1530.696,1593.362,5.754,2,
WAYPOINT,4258,6632.688,5435.603,1.999,10,
WAYPOINT,4259,8280.38,5930.311,5.627,9,
WAYPOINT,4260,2706.112,8537.226,12.665,5,
WAYPOINT,4261,9724.099,6935.33,3.508,6,
WAYPOINT,4262,7785.646,9396.476,19.689,1,
WAYPOINT,4263,6130.806,2287.565,14.862,6,
WAYPOINT,4264,9982.439,2601.013,14.8,6,
WAYPOINT,4265,3623.337,4184.98,4.926,1,
WAYPOINT,4266,7403.097,8518.35,1.245,3,
WAYPOINT,4267,5538.039,6877.845,9.053,5,
WAYPOINT,4268,1169.92,6635.62,17.949,7,
WAYPOINT,4269,7314.585,2658.044,18.523,9,
WAYPOINT,4270,8374.306,5833.667,3.036,10,
WAYPOINT,4271,7352.779,7371.735,16.944,7,
WAYPOINT,4272,7919.442,2613.585,19.801,4,
WAYPOINT,4273,9314.354,7563.995,12.952,6,
WAYPOINT,4274,5849.968,459.129,11.348,2,
WAYPOINT,4275,7870.611,618.831,2.81,4,
WAYPOINT,4276,1541.202,6455.024,10.525,6,
WAYPOINT,4277,4159.561,4495.649,10.89,8,
WAYPOINT,4278,9996.49,1808.884,8.914,1,
WAYPOINT,4279,8240.992,5570.856,1.905,3,
WAYPOINT,4280,956.096,7406.032,5.954,9,
WAYPOINT,4281,7509.611,7812.04,11.133,8,
WAYPOINT,4282,8320.838,9054.687,0.944,1,
WAYPOINT,4283,5950.654,7708.354,5.735,8,
WAYPOINT,4284,2260.249,6129.731,11.33,8,
WAYPOINT,4285,7581.0,7884.984,3.341,10,
WAYPOINT,4286,5209.362,5953.146,11.348,9,
WAYPOINT,4287,8776.143,5926.583,12.427,8,
WAYPOINT,4288,7174.47,2146.79,14.928,10,
WAYPOINT,4289,1565.961,9065.596,10.551,2,
WAYPOINT,4290,8338.152,3610.283,7.528,3,
WAYPOINT,4291,4891.384,8693.364,16.126,7,
WAYPOINT,4292,2801.896,6363.916,9.266,6,
WAYPOINT,4293,2856.752,1413.479,4.912,4,
WAYPOINT,4294,8192.436,688.924,0.198,9,
WAYPOINT,4295,7548.253,6402.578,17.743,5,
WAYPOINT,4296,3851.361,8691.638,11.43,3,
WAYPOINT,4297,5908.796,3330.077,2.64,4,
WAYPOINT,4298,3585.391,224.945,3.11,1,
WAYPOINT,4299,8542.339,2424.092,7.166,6,
WAYPOINT,4300,312.961,37.983,10.27,6,
WAYPOINT,4301,9938.871,7344.273,8.937,4,
WAYPOINT,4302,9242.045,8478.864,17.17,10,
WAYPOINT,4303,1833.706,4670.065,8.818,6,
WAYPOINT,4304,878.547,8947.086,6.062,8,
WAYPOINT,4305,3234.356,3686.075,15.838,8,
WAYPOINT,4306,222.527,250.665,18.36,3,
WAYPOINT,4307,5804.034,8261.987,3.107,10,
WAYPOINT,4308,7705.453,5313.565,6.75,9,
WAYPOINT,4309,494.363,4884.755,7.124,7,
WAYPOINT,4310,3351.239,4214.929,2.148,10,
WAYPOINT,4311,8024.238,2334.103,8.559,5,
WAYPOINT,4312,7584.51,5942.088,6.028,1,
WAYPOINT,4313,7601.888,9777.53,18.219,1,
WAYPOINT,4314,9192.527,4662.183,1.926,6,
WAYPOINT,4315,3613.43,5297.155,15.599,10,
WAYPOINT,4316,5527.178,5952.46,18.803,10,
WAYPOINT,4317,9273.383,4578.357,7.284,8,
WAYPOINT,4318,3927.334,4289.86,10.525,10,
WAYPOINT,4319,8372.804,4012.124,7.147,9,
WAYPOINT,4320,5461.42,4044.761,7.122,1,
WAYPOINT,4321,1225.892,8924.095,2.403,2,
WAYPOINT,4322,1624.129,1468.167,13.334,6,
WAYPOINT,4323,4570.64,6208.81,11.494,9,
WAYPOINT,4324,3655.992,8381.287,5.214,3,
WAYPOINT,4325,7717.663,4828.304,18.399,1,
WAYPOINT,4326,6601.075,9139.497,4.183,10,
WAYPOINT,4327,6595.018,6684.782,14.652,10,
WAYPOINT,4328,3399.719,2244.046,5.02,8,
WAYPOINT,4329,1699.316,3383.382,4.926,2,
WAYPOINT,4330,812.423,8979.815,3.714,8,
WAYPOINT,4331,9238.035,8115.216,4.066,3,
WAYPOINT,4332,3487.169,4516.265,4.823,8,
WAYPOINT,4333,7035.733,3755.086,5.62,4,
WAYPOINT,4334,761.114,3402.528,9.727,9,
WAYPOINT,4335,8672.68,684.544,18.148,2,
WAYPOINT,4336,4849.095,1924.331,17.725,10,
WAYPOINT,4337,7384.372,5757.642,1.338,10,
WAYPOINT,4338,7575.383,9359.702,19.598,3,
WAYPOINT,4339,697.292,4368.378,17.728,10,
WAYPOINT,4340,2175.926,5542.4,9.249,1,
WAYPOINT,4341,5522.586,9596.298,19.501,1,
WAYPOINT,4342,8838.73,1222.368,5.031,10,
WAYPOINT,4343,8023.245,1750.687,4.587,8,
WAYPOINT,4344,242.781,3795.794,1.301,3,
WAYPOINT,4345,8096.383,101.302,4.906,10,
WAYPOINT,4346,3075.43,8909.777,19.255,3,
WAYPOINT,4347,5952.492,7268.299,2.89,10,
WAYPOINT,4348,7082.208,3596.421,2.441,4,
WAYPOINT,4349,888.619,4909.988,12.378,5,
WAYPOINT,4350,8927.094,1608.944,14.12,6,
WAYPOINT,4351,7574.943,3663.214,11.883,3,
WAYPOINT,4352,1506.975,9988.114,13.18,4,
WAYPOINT,4353,9050.66,7411.886,4.795,1,
WAYPOINT,4354,3649.416,373.247,4.051,8,
WAYPOINT,4355,5172.978,8250.848,12.267,5,
WAYPOINT,4356,38.974,3999.708,12.469,10,
WAYPOINT,4357,5946.329,6838.733,10.349,9,
WAYPOINT,4358,8942.705,5326.155,9.532,5,
WAYPOINT,4359,7205.515,3799.743,17.533,9,
WAYPOINT,4360,3475.31,741.788,12.047,2,
WAYPOINT,4361,9177.251,8369.608,17.263,10,
WAYPOINT,4362,5392.773,2970.984,10.432,8,
WAYPOINT,4363,4522.832,1627.755,0.527,5,
WAYPOINT,4364,7580.678,6062.366,7.68,9,
WAYPOINT,4365,7372.256,8781.592,17.049,5,
WAYPOINT,4366,151.981,1946.277,10.909,9,
WAYPOINT,4367,9850.275,7973.4,10.613,2,
WAYPOINT,4368,8996.271,3988.621,8.419,3,
WAYPOINT,4369,9917.347,1682.214,10.957,8,
WAYPOINT,4370,4455.238,9155.794,14.119,7,
WAYPOINT,4371,8785.476,8149.499,13.142,2,
WAYPOINT,4372,6110.785,8879.871,0.828,1,
WAYPOINT,4373,7547.879,6486.387,17.74,5,
WAYPOINT,4374,2282.876,4802.65,9.674,4,
WAYPOINT,4375,8673.889,2535.632,10.141,4,
WAYPOINT,4376,8672.421,2641.077,1.334,2,
WAYPOINT,4377,1798.808,6836.895,15.976,10,
WAYPOINT,4378,6374.757,5927.027,2.211,4,
WAYPOINT,4379,3872.229,3079.264,1.257,8,
WAYPOINT,4380,4213.927,7216.516,11.369,1,
WAYPOINT,4381,2673.371,7518.009,15.091,4,
WAYPOINT,4382,3964.578,2617.022,11.558,10,
WAYPOINT,4383,7549.638,7588.905,18.18,5,
WAYPOINT,4384,4544.066,2164.02,0.824,6,
WAYPOINT,4385,6046.356,2486.83,6.828,7,
WAYPOINT,4386,3493.952,6592.478,11.282,6,
WAYPOINT,4387,2886.987,2920.94,18.114,4,
WAYPOINT,4388,559.856,3613.759,19.579,9,
WAYPOINT,4389,7476.754,8030.469,11.62,2,
WAYPOINT,4390,5669.837,2192.854,12.781,9,
WAYPOINT,4391,8728.112,6072.145,14.827,7,
WAYPOINT,4392,5925.782,5386.275,3.559,3,
WAYPOINT,4393,205.836,7163.051,4.79,4,
WAYPOINT,4394,6240.816,2588.826,2.275,3,
WAYPOINT,4395,2620.214,9963.029,4.06,7,
WAYPOINT,4396,3309.678,8510.268,12.87,10,
WAYPOINT,4397,6357.211,4227.248,11.048,10,
WAYPOINT,4398,766.297,9339.772,9.33,2,
WAYPOINT,4399,1504.993,9711.054,5.205,4,
WAYPOINT,4400,5662.179,8483.736,1.071,2,
WAYPOINT,4401,3848.453,3508.132,0.229,6,
WAYPOINT,4402,8750.055,9411.857,3.936,2,
WAYPOINT,4403,9952.762,9522.095,9.043,9,
WAYPOINT,4404,5394.883,2440.037,0.063,10,
WAYPOINT,4405,1889.305,9295.359,7.016,2,
WAYPOINT,4406,7255.132,2941.785,1.245,6,
WAYPOINT,4407,1828.048,7525.332,5.593,8,
WAYPOINT,4408,4683.589,7024.731,18.886,3,
WAYPOINT,4409,6139.444,6232.849,10.539,5,
WAYPOINT,4410,4037.422,269.203,0.825,8,
WAYPOINT,4411,3607.265,4207.505,5.42,7,
WAYPOINT,4412,168.89,4110.621,10.057,7,
WAYPOINT,4413,3910.223,1460.902,18.343,9,
WAYPOINT,4414,6358.135,4163.227,2.094,6,
WAYPOINT,4415,7121.668,8563.668,15.368,5,
WAYPOINT,4416,7143.274,8661.111,0.587,5,
WAYPOINT,4417,6142.653,9378.183,3.153,10,
WAYPOINT,4418,2215.616,4978.815,5.189,4,
WAYPOINT,4419,9860.817,294.35,14.08,5,
WAYPOINT,4420,1413.694,2638.959,1.773,6,
WAYPOINT,4421,1812.33,4670.157,3.858,8,
WAYPOINT,4422,42.477,1040.046,16.646,8,
WAYPOINT,4423,8564.534,7204.185,17.619,7,
WAYPOINT,4424,4147.912,9088.333,12.188,9,
WAYPOINT,4425,1830.441,2240.628,8.554,1,
WAYPOINT,4426,2521.358,9221.881,15.108,2,
WAYPOINT,4427,8857.573,2283.918,16.093,3,
WAYPOINT,4428,2627.058,2997.42,1.429,5,
WAYPOINT,4429,4516.565,2383.28,17.629,10,
