command,node_id,x,y,waste_volume,urgency,region,extra
NODE,1880,4609.483,1746.61,109,4,,
NODE,1881,4563.94,8581.997,4,5,,
NODE,1882,884.596,9837.216,135,5,,
NODE,1883,844.147,9913.527,102,3,,
NODE,1884,4778.075,874.287,24,1,,
NODE,1885,9229.077,5834.102,30,4,,
NODE,1886,3823.434,3185.289,148,2,,
NODE,1887,7739.828,5781.246,108,1,,
NODE,1888,4540.711,3857.927,130,1,,
NODE,1889,7101.832,5377.224,119,4,,
NODE,1890,8440.044,7985.548,122,1,,
NODE,1891,9988.604,781.825,91,1,,
NODE,1892,1123.592,7565.871,118,3,,
NODE,1893,1212.385,2350.111,156,3,,
NODE,1894,2647.661,6851.083,2,3,,
NODE,1895,1519.524,8305.557,64,5,,
NODE,1896,8052.286,7536.563,55,1,,
NODE,1897,8153.335,3936.852,65,4,,
NODE,1898,3270.684,5285.549,175,4,,
NODE,1899,3875.148,2411.896,130,2,,
NODE,1900,5170.687,1747.864,137,1,,
NODE,1901,401.489,6063.88,170,4,,
NODE,1902,6450.932,9931.991,75,2,,
NODE,1903,2531.799,7137.218,48,4,,
NODE,1904,2813.531,5575.893,67,5,,
NODE,1905,9877.129,2103.999,90,3,,
NODE,1906,4707.016,6542.323,175,3,,
NODE,1907,8962.97,5485.001,48,4,,
NODE,1908,5143.869,8425.499,165,4,,
NODE,1909,5324.22,4406.065,142,5,,
NODE,1910,2054.107,6388.277,3,3,,
NODE,1911,649.129,2909.028,130,5,,
NODE,1912,8901.244,3910.84,108,1,,
NODE,1913,2436.992,4811.871,59,4,,
NODE,1914,1879.648,396.118,138,1,,
NODE,1915,6928.801,6434.719,74,3,,
NODE,1916,2937.079,4161.996,62,1,,
NODE,1917,7980.388,425.15,20,3,,
NODE,1918,6260.845,5656.76,27,2,,
NODE,1919,9004.557,9318.657,117,5,,
NODE,1920,319.533,3986.201,157,3,,
NODE,1921,737.568,992.201,105,3,,
NODE,1922,6012.033,6234.434,142,5,,
NODE,1923,5642.42,6753.139,84,2,,
NODE,1924,1711.915,4013.01,84,2,,
NODE,1925,8109.292,5643.169,174,1,,
NODE,1926,8270.797,2442.257,185,4,,
NODE,1927,3775.048,9126.994,91,1,,
NODE,1928,3580.459,1888.413,77,4,,
NODE,1929,186.347,7177.088,126,4,,
NODE,1930,2995.415,3137.496,173,4,,
NODE,1931,749.851,5312.456,127,1,,
NODE,1932,2210.58,7511.403,191,1,,
NODE,1933,4141.931,1789.744,156,5,,
NODE,1934,8437.862,3520.797,23,1,,
NODE,1935,6907.246,4529.539,178,5,,
NODE,1936,3993.351,2430.239,10,2,,
NODE,1937,9369.897,9978.355,15,1,,
NODE,1938,2109.833,8281.482,197,5,,
NODE,1939,1088.986,5930.241,32,2,,
NODE,1940,8328.156,7494.585,18,3,,
NODE,1941,973.692,1261.369,69,3,,
NODE,1942,4028.34,609.137,82,4,,
NODE,1943,6775.475,9346.696,75,5,,
NODE,1944,6326.621,9622.79,192,2,,
NODE,1945,8355.31,6664.407,159,3,,
NODE,1946,9327.597,8324.573,26,2,,
NODE,1947,4688.958,8471.733,60,3,,
NODE,1948,9490.082,2352.525,57,5,,
NODE,1949,2785.892,4391.318,168,3,,
NODE,1950,258.221,911.826,140,1,,
NODE,1951,2653.232,6006.233,18,3,,
NODE,1952,4931.687,7597.493,144,3,,
NODE,1953,9237.295,5734.844,35,5,,
NODE,1954,8722.007,3148.961,116,3,,
NODE,1955,7834.391,4798.858,164,1,,
NODE,1956,4125.06,817.078,167,4,,
NODE,1957,9751.844,6125.607,137,2,,
NODE,1958,4415.462,398.607,64,1,,
NODE,1959,5821.575,842.634,177,2,,
NODE,1960,3736.389,5214.721,25,5,,
NODE,1961,9459.858,9326.769,97,2,,
NODE,1962,6514.769,9705.458,115,4,,
NODE,1963,1163.737,2846.26,77,1,,
NODE,1964,7248.487,7060.424,138,2,,
NODE,1965,9885.417,1730.566,48,3,,
NODE,1966,36.807,2215.695,191,5,,
NODE,1967,8145.241,1074.225,100,3,,
NODE,1968,9317.818,4095.14,74,1,,
NODE,1969,790.299,9080.563,100,3,,
NODE,1970,6581.323,2142.417,95,5,,
NODE,1971,4408.45,8639.377,93,5,,
NODE,1972,1490.317,786.818,61,5,,
NODE,1973,6255.155,9219.604,7,4,,
NODE,1974,1792.439,4713.327,82,2,,
NODE,1975,2331.833,8613.064,1,2,,
NODE,1976,8641.933,1111.731,91,4,,
NODE,1977,534.762,2264.679,55,5,,
NODE,1978,8343.241,5556.41,55,1,,
NODE,1979,7278.611,8859.006,44,5,,
NODE,1980,1147.332,2039.423,66,2,,
NODE,1981,2423.804,1570.057,182,2,,
NODE,1982,6093.661,7946.008,85,4,,
NODE,1983,9591.872,9131.384,124,1,,
NODE,1984,3501.627,1420.348,20,5,,
NODE,1985,7138.572,7527.054,9,4,,
NODE,1986,4972.005,4019.427,149,2,,
NODE,1987,3298.473,390.183,5,3,,
NODE,1988,9088.444,991.047,25,1,,
NODE,1989,5222.915,3806.496,27,3,,
NODE,1990,2120.395,221.589,59,1,,
NODE,1991,1075.059,2364.685,110,1,,
NODE,1992,7706.606,9216.108,1,3,,
NODE,1993,6853.177,2865.987,65,4,,
NODE,1994,1856.547,3127.17,38,2,,
NODE,1995,6413.207,9747.188,47,4,,
NODE,1996,2241.397,2275.431,140,1,,
NODE,1997,9220.475,5683.12,7,3,,
NODE,1998,3244.562,843.802,176,2,,
NODE,1999,8940.765,5192.262,35,5,,
NODE,2000,4323.306,3265.561,167,3,,
NODE,2001,6799.275,3093.832,132,5,,
NODE,2002,877.371,3780.828,61,2,,
NODE,2003,9481.553,3486.125,19,4,,
NODE,2004,4294.495,1556.479,164,1,,
NODE,2005,6574.622,5227.135,113,1,,
NODE,2006,2068.774,7848.682,188,4,,
NODE,2007,2864.88,2766.252,12,3,,
NODE,2008,8891.69,8214.637,115,2,,
NODE,2009,4526.222,5108.756,97,2,,
NODE,2010,6007.17,8840.49,141,5,,
NODE,2011,5354.235,7072.956,92,1,,
NODE,2012,2866.407,1505.494,26,5,,
NODE,2013,5879.845,1766.534,83,1,,
NODE,2014,9730.793,8650.682,7,5,,
NODE,2015,6483.886,3878.346,183,3,,
NODE,2016,298.298,4107.197,49,3,,
NODE,2017,9075.074,4236.51,9,3,,
NODE,2018,7274.542,4510.435,178,1,,
NODE,2019,5422.206,7834.123,115,5,,
NODE,2020,450.593,3312.54,37,5,,
NODE,2021,1869.228,2538.701,72,1,,
NODE,2022,914.025,8868.542,25,2,,
NODE,2023,8373.317,7755.395,123,2,,
NODE,2024,3726.625,8515.31,13,4,,
NODE,2025,7884.562,8458.228,93,1,,
NODE,2026,7078.656,8469.126,163,4,,
NODE,2027,1520.65,8811.593,191,4,,
NODE,2028,7516.27,4378.897,107,3,,
NODE,2029,8698.622,9432.638,77,4,,
NODE,2030,5106.87,1550.648,59,4,,
NODE,2031,7393.644,6427.219,156,2,,
NODE,2032,5265.953,8779.905,81,3,,
NODE,2033,1209.426,898.11,24,4,,
NODE,2034,8493.989,2297.59,37,3,,
NODE,2035,1517.333,7860.747,36,2,,
NODE,2036,6264.266,2506.936,90,1,,
NODE,2037,9708.866,7662.957,83,3,,
NODE,2038,9416.017,9240.243,31,2,,
NODE,2039,5118.469,4562.258,22,4,,
NODE,2040,122.164,8500.206,115,3,,
NODE,2041,8736.247,5585.509,114,5,,
NODE,2042,823.929,1410.972,113,3,,
NODE,2043,4185.506,9570.795,45,3,,
NODE,2044,2394.941,9393.906,8,4,,
NODE,2045,2018.077,2124.412,81,5,,
NODE,2046,1566.031,643.38,72,5,,
NODE,2047,884.04,1610.582,30,2,,
NODE,2048,3291.255,3630.731,62,1,,
NODE,2049,8360.297,1263.279,51,5,,
NODE,2050,4187.466,4525.563,152,3,,
NODE,2051,9218.128,9754.933,177,4,,
NODE,2052,8519.025,1203.589,125,2,,
NODE,2053,9376.189,3773.423,133,5,,
NODE,2054,10.101,6971.661,185,3,,
NODE,2055,2897.048,139.702,143,1,,
NODE,2056,4610.546,8065.334,34,2,,
NODE,2057,4991.747,9904.9,190,1,,
NODE,2058,9213.119,6045.107,158,4,,
NODE,2059,9511.869,3311.583,47,3,,
NODE,2060,6212.958,6499.732,84,2,,
NODE,2061,1322.88,936.128,84,2,,
NODE,2062,3854.102,1057.162,67,5,,
NODE,2063,8884.021,1584.669,46,4,,
NODE,2064,4405.036,9018.756,152,5,,
NODE,2065,7526.437,6701.542,190,3,,
NODE,2066,3993.744,5382.869,16,5,,
NODE,2067,2163.123,6701.799,107,3,,
NODE,2068,795.31,8691.1,99,3,,
NODE,2069,3275.63,4538.311,181,1,,
NODE,2070,7848.265,1986.901,87,2,,
NODE,2071,8388.178,1548.402,1,3,,
NODE,2072,1197.369,996.888,20,5,,
NODE,2073,6950.07,1876.228,160,5,,
NODE,2074,2432.094,9063.595,188,3,,
NODE,2075,6097.366,2175.28,185,3,,
NODE,2076,3698.088,2833.093,200,5,,
NODE,2077,7350.456,1966.179,167,5,,
NODE,2078,1012.241,2074.728,187,2,,
NODE,2079,6047.973,1583.313,76,2,,
NODE,2080,2601.354,1445.765,78,1,,
NODE,2081,4409.206,5961.779,47,2,,
NODE,2082,1622.941,8465.104,110,1,,
NODE,2083,6696.555,7634.473,31,1,,
NODE,2084,3541.322,6507.555,32,4,,
NODE,2085,6792.533,1396.331,19,3,,
NODE,2086,8797.289,4361.453,2,5,,
NODE,2087,5542.762,4017.622,26,2,,
NODE,2088,5947.953,3660.535,186,3,,
NODE,2089,3045.24,551.37,61,3,,
NODE,2090,9700.322,3202.19,33,3,,
NODE,2091,2785.689,5256.841,70,2,,
NODE,2092,8142.276,307.464,98,3,,
NODE,2093,9283.432,3537.683,78,4,,
NODE,2094,4725.635,3351.833,23,3,,
NODE,2095,2621.033,1845.499,1,3,,
NODE,2096,891.515,2848.565,136,5,,
NODE,2097,8817.341,742.589,92,3,,
NODE,2098,9841.673,6358.266,189,4,,
NODE,2099,6430.359,7049.429,73,4,,
NODE,2100,3743.677,4123.222,196,5,,
NODE,2101,5116.729,5019.153,29,4,,
NODE,2102,7974.869,4309.695,123,4,,
NODE,2103,7959.753,3385.565,79,2,,
NODE,2104,4258.583,5138.632,54,4,,
NODE,2105,1661.664,9919.927,39,1,,
NODE,2106,465.395,2972.716,100,5,,
NODE,2107,6524.658,8813.06,128,3,,
NODE,2108,3387.898,955.596,144,1,,
NODE,2109,8522.11,4325.784,25,1,,
NODE,2110,2885.549,5477.336,140,4,,
NODE,2111,3369.471,4647.619,100,1,,
NODE,2112,2815.666,6276.999,42,3,,
NODE,2113,98.627,7417.608,40,3,,
NODE,2114,1998.023,5216.23,36,4,,
NODE,2115,1840.979,8708.722,85,3,,
NODE,2116,7628.767,1049.014,63,5,,
NODE,2117,7462.25,2989.977,106,3,,
NODE,2118,4703.568,8580.44,111,1,,
NODE,2119,2250.095,534.235,69,5,,
NODE,2120,9201.662,9588.294,75,2,,
NODE,2121,2611.421,6459.858,48,1,,
NODE,2122,841.207,7034.089,26,5,,
NODE,2123,7711.17,8548.351,197,2,,
NODE,2124,545.07,3561.436,193,4,,
NODE,2125,7617.085,4328.356,100,1,,
NODE,2126,3619.738,2391.818,104,2,,
NODE,2127,3853.406,2952.037,78,2,,
NODE,2128,1773.015,4433.62,101,4,,
NODE,2129,4197.576,3652.602,71,3,,
NODE,2130,838.069,3912.52,121,5,,
NODE,2131,7786.337,2724.19,25,3,,
NODE,2132,745.459,9362.057,186,4,,
NODE,2133,6873.079,6238.227,89,4,,
NODE,2134,7577.4,2218.105,153,3,,
NODE,2135,1548.413,9060.775,64,4,,
NODE,2136,3066.57,3184.683,147,4,,
NODE,2137,9021.765,4799.917,181,1,,
NODE,2138,4252.875,3695.448,57,5,,
NODE,2139,5556.653,5008.407,94,2,,
NODE,2140,1924.212,7293.909,188,4,,
NODE,2141,2763.547,5425.349,52,3,,
NODE,2142,7083.06,3116.008,6,5,,
NODE,2143,8011.57,2319.906,40,5,,
NODE,2144,4949.709,5232.752,142,2,,
NODE,2145,5110.471,2708.545,11,2,,
NODE,2146,4851.14,6090.494,197,2,,
NODE,2147,5748.349,4312.093,98,5,,
NODE,2148,6937.352,7043.816,165,4,,
NODE,2149,2825.31,2241.928,43,4,,
NODE,2150,8767.582,7237.854,109,4,,
NODE,2151,2352.825,2746.16,189,2,,
NODE,2152,9918.918,4879.712,195,2,,
NODE,2153,6070.9,8276.368,65,3,,
NODE,2154,441.55,3857.574,39,1,,
NODE,2155,889.824,8115.708,183,1,,
NODE,2156,5200.408,842.064,78,2,,
NODE,2157,6214.28,6357.174,16,4,,
NODE,2158,1675.249,3317.692,138,4,,
NODE,2159,2806.922,7484.109,58,5,,
NODE,2160,6888.102,1946.541,16,5,,
NODE,2161,9359.785,5253.091,60,3,,
NODE,2162,7971.064,9492.092,102,3,,
NODE,2163,1203.952,8504.965,134,3,,
NODE,2164,9229.408,8588.204,127,2,,
NODE,2165,4916.368,3870.819,138,4,,
NODE,2166,3932.328,6551.24,90,1,,
NODE,2167,7792.4,594.602,175,5,,
NODE,2168,6755.494,4464.336,56,4,,
NODE,2169,7357.779,1882.504,138,2,,
NODE,2170,6097.652,5850.838,31,5,,
NODE,2171,321.83,3299.945,171,3,,
NODE,2172,1284.903,4959.286,104,2,,
NODE,2173,3251.009,6724.722,162,4,,
NODE,2174,3604.696,3665.876,191,2,,
NODE,2175,5297.443,5942.798,59,1,,
NODE,2176,2899.598,2384.14,131,3,,
NODE,2177,3198.125,6688.433,126,5,,
NODE,2178,8619.565,8094.202,22,2,,
NODE,2179,571.01,9469.143,71,4,,
NODE,2180,986.866,1638.353,150,2,,
NODE,2181,4525.632,5001.599,68,5,,
NODE,2182,4601.367,7163.982,151,1,,
NODE,2183,615.492,1097.908,112,1,,
NODE,2184,7464.218,2946.881,195,2,,
NODE,2185,7772.847,3041.396,63,3,,
NODE,2186,7673.108,6098.909,199,4,,
NODE,2187,2806.149,2691.72,42,1,,
NODE,2188,2456.482,6586.597,125,3,,
NODE,2189,7734.542,886.714,120,2,,
NODE,2190,410.532,6912.147,108,3,,
NODE,2191,3589.366,5412.805,191,3,,
NODE,2192,7572.929,6874.914,189,3,,
NODE,2193,7688.987,1733.955,177,3,,
NODE,2194,6814.411,2043.867,79,2,,
NODE,2195,5210.633,4648.393,81,1,,
NODE,2196,6758.674,2503.677,86,5,,
NODE,2197,9778.97,1658.349,148,4,,
NODE,2198,218.734,7364.29,129,5,,
NODE,2199,1352.996,7036.18,100,1,,
NODE,2200,3456.29,3295.82,4,3,,
NODE,2201,3700.269,7291.924,99,2,,
NODE,2202,5360.204,8294.546,28,1,,
NODE,2203,944.559,6338.249,107,4,,
NODE,2204,8181.868,1317.235,193,4,,
NODE,2205,397.4,7468.219,36,5,,
NODE,2206,322.728,5301.922,120,3,,
NODE,2207,442.77,1960.504,112,2,,
NODE,2208,2265.04,2599.993,55,5,,
NODE,2209,434.844,6718.012,118,3,,
NODE,2210,8312.513,3384.799,27,4,,
NODE,2211,8354.006,9743.942,20,5,,
NODE,2212,7874.281,2624.671,182,1,,
NODE,2213,5782.269,6990.433,44,1,,
NODE,2214,7072.896,8518.945,105,1,,
NODE,2215,7935.03,4898.737,52,5,,
NODE,2216,1330.252,3168.428,171,4,,
NODE,2217,8892.897,1606.797,175,2,,
NODE,2218,7744.651,4722.488,92,5,,
NODE,2219,4586.634,2478.413,129,3,,
NODE,2220,2895.651,2594.523,157,2,,
NODE,2221,768.75,1863.157,43,5,,
NODE,2222,4639.542,4314.526,87,1,,
NODE,2223,1245.187,7717.1,127,1,,
NODE,2224,4934.35,3342.829,21,2,,
NODE,2225,8784.551,865.572,160,4,,
NODE,2226,5341.789,4249.335,81,4,,
NODE,2227,1844.429,1565.891,32,5,,
NODE,2228,3402.903,1078.197,117,3,,
NODE,2229,4377.561,9204.707,150,4,,
NODE,2230,4706.325,2046.743,26,1,,
NODE,2231,9383.372,1669.515,164,3,,
NODE,2232,8561.406,2974.352,153,1,,
NODE,2233,5547.068,52.598,11,1,,
NODE,2234,2889.111,2048.541,148,5,,
NODE,2235,5234.794,9807.423,182,3,,
NODE,2236,9131.443,3704.407,126,1,,
NODE,2237,7868.068,852.859,172,4,,
NODE,2238,2851.709,913.901,98,3,,
NODE,2239,543.198,702.103,79,3,,
NODE,2240,9856.799,1311.863,10,2,,
NODE,2241,1562.773,4373.158,173,1,,
NODE,2242,1305.367,4695.714,48,1,,
NODE,2243,3800.66,1476.515,98,2,,
NODE,2244,4640.927,8999.71,2,3,,
NODE,2245,8909.063,6623.397,61,2,,
NODE,2246,5421.688,7493.166,158,3,,
NODE,2247,7299.211,5878.249,64,2,,
NODE,2248,2995.897,5406.345,155,1,,
NODE,2249,3076.228,7794.724,117,5,,
NODE,2250,5988.861,843.803,99,2,,
NODE,2251,3675.833,7278.689,152,3,,
NODE,2252,8715.644,2509.893,59,1,,
NODE,2253,6795.143,9008.178,37,1,,
NODE,2254,654.837,2728.271,27,4,,
NODE,2255,6078.225,4633.307,60,1,,
NODE,2256,64.173,8173.838,15,1,,
NODE,2257,6353.537,1652.562,162,1,,
NODE,2258,4353.0,3619.284,145,1,,
NODE,2259,7423.005,9821.271,42,1,,
NODE,2260,5295.612,2282.871,74,1,,
NODE,2261,6649.584,7453.025,183,2,,
NODE,2262,3288.522,4730.701,7,1,,
NODE,2263,4240.727,6037.504,175,5,,
NODE,2264,2136.845,3044.995,188,2,,
NODE,2265,5877.187,5036.717,174,4,,
NODE,2266,2779.75,4309.659,122,4,,
NODE,2267,94.133,6840.492,79,3,,
NODE,2268,623.314,6600.975,106,1,,
NODE,2269,4288.376,2231.81,64,1,,
NODE,2270,6169.7,6884.967,11,1,,
NODE,2271,4342.972,5065.326,46,3,,
NODE,2272,3002.647,7021.505,146,2,,
NODE,2273,6382.393,4230.563,80,4,,
NODE,2274,318.727,1090.308,122,2,,
NODE,2275,1272.184,2894.089,32,1,,
NODE,2276,9014.768,8600.416,113,5,,
NODE,2277,3358.774,8681.598,58,5,,
NODE,2278,6116.752,7822.352,159,1,,
NODE,2279,8428.233,6484.605,140,1,,
NODE,2280,4998.336,2054.245,86,3,,
NODE,2281,184.331,6151.277,137,4,,
NODE,2282,6072.422,5869.696,39,5,,
NODE,2283,2351.938,476.764,117,5,,
NODE,2284,4025.381,2280.307,50,5,,
NODE,2285,2334.319,6597.29,97,1,,
NODE,2286,6310.644,2642.214,127,4,,
NODE,2287,4673.541,2419.901,13,4,,
NODE,2288,2626.934,8529.401,56,1,,
NODE,2289,3392.607,2014.979,67,1,,
NODE,2290,7478.001,3784.183,66,2,,
NODE,2291,8935.976,193.563,159,2,,
NODE,2292,9529.728,7983.27,94,2,,
NODE,2293,1965.594,9856.026,180,5,,
NODE,2294,2212.552,8232.53,54,1,,
NODE,2295,410.707,9075.183,21,1,,
NODE,2296,6291.753,6723.253,83,4,,
NODE,2297,4168.866,5775.703,157,4,,
NODE,2298,4335.04,5317.464,134,1,,
NODE,2299,5368.446,10.999,159,3,,
NODE,2300,5438.578,9028.01,63,4,,
NODE,2301,3145.445,5663.169,30,2,,
NODE,2302,6501.471,2451.98,124,4,,
NODE,2303,4361.959,6350.514,120,2,,
NODE,2304,6636.484,3117.054,104,2,,
NODE,2305,8939.285,4281.905,82,5,,
NODE,2306,3451.349,1241.444,172,4,,
NODE,2307,2358.578,3082.227,38,3,,
NODE,2308,7538.366,1489.588,48,1,,
NODE,2309,4005.47,9807.544,54,1,,
NODE,2310,2120.279,5267.163,60,4,,
NODE,2311,8277.604,381.355,198,2,,
NODE,2312,9182.112,4293.257,105,1,,
NODE,2313,2039.016,4372.711,55,2,,
NODE,2314,1692.083,140.014,39,3,,
NODE,2315,7794.463,794.445,28,3,,
NODE,2316,2256.077,7163.716,131,5,,
NODE,2317,7764.201,3129.41,183,2,,
NODE,2318,7965.752,866.683,150,4,,
NODE,2319,9668.767,534.79,118,3,,
NODE,2320,4266.439,1221.471,109,4,,
NODE,2321,1992.369,1001.481,185,2,,
NODE,2322,8664.789,7315.348,45,3,,
NODE,2323,2194.987,4385.814,55,4,,
NODE,2324,5978.936,9989.529,53,3,,
NODE,2325,739.735,6536.716,146,4,,
NODE,2326,9726.436,6525.668,114,3,,
NODE,2327,9039.651,5460.48,126,5,,
NODE,2328,3644.852,6153.339,173,1,,
NODE,2329,7432.311,9988.586,144,1,,
NODE,2330,4379.505,378.155,103,5,,
NODE,2331,2768.839,7936.407,95,1,,
NODE,2332,8596.49,1922.117,153,1,,
NODE,2333,8950.442,2364.54,34,3,,
NODE,2334,2813.893,4076.615,107,4,,
NODE,2335,570.068,5659.065,39,1,,
NODE,2336,6962.982,9477.279,93,2,,
NODE,2337,7613.943,64.973,39,5,,
NODE,2338,443.419,8131.105,99,3,,
NODE,2339,749.889,8867.999,163,2,,
NODE,2340,9081.102,3609.329,38,2,,
NODE,2341,1195.142,6254.502,35,1,,
NODE,2342,7802.15,9041.047,194,4,,
NODE,2343,7467.392,6190.718,68,5,,
NODE,2344,1816.501,9986.568,80,5,,
NODE,2345,5547.221,8045.923,20,1,,
NODE,2346,6655.258,6618.04,26,4,,
NODE,2347,4748.609,8295.849,79,3,,
NODE,2348,3385.007,3610.75,51,4,,
NODE,2349,8282.498,4595.498,75,4,,
NODE,2350,2440.452,1068.029,111,3,,
NODE,2351,2110.703,1490.935,129,3,,
NODE,2352,715.492,6851.771,36,1,,
NODE,2353,6222.611,4458.502,5,2,,
NODE,2354,1296.194,9442.904,185,2,,
NODE,2355,1582.288,601.998,192,5,,
NODE,2356,8636.493,1942.888,91,3,,
NODE,2357,5607.765,4477.26,82,5,,
NODE,2358,4311.639,7088.191,118,4,,
NODE,2359,5005.595,5150.757,61,4,,
NODE,2360,517.272,3024.554,157,4,,
NODE,2361,5579.72,8630.46,175,1,,
NODE,2362,3312.6,5659.271,126,3,,
NODE,2363,321.378,7006.072,199,5,,
NODE,2364,7652.121,2812.709,57,1,,
NODE,2365,7320.064,1597.342,9,3,,
NODE,2366,1502.807,8935.077,56,3,,
NODE,2367,5438.401,3818.768,55,3,,
NODE,2368,2460.808,4187.922,28,4,,
NODE,2369,7111.013,4672.979,127,1,,
NODE,2370,5558.96,1581.049,31,4,,
NODE,2371,3469.044,5512.182,67,2,,
NODE,2372,4624.201,2540.136,56,5,,
NODE,2373,3288.47,4762.675,181,4,,
NODE,2374,9211.398,2372.42,65,1,,
NODE,2375,3226.483,8918.443,71,1,,
NODE,2376,6126.513,8011.41,7,3,,
NODE,2377,5362.931,3548.154,186,1,,
NODE,2378,8786.394,4614.348,199,3,,
NODE,2379,5806.788,3224.234,62,5,,
NODE,2380,9072.561,5861.758,84,2,,
NODE,2381,723.413,7687.964,24,2,,
NODE,2382,7853.726,7349.325,70,3,,
NODE,2383,2786.083,9075.701,190,1,,
NODE,2384,3890.372,9513.669,84,3,,
NODE,2385,4916.898,5298.633,73,2,,
NODE,2386,2820.068,1025.415,32,4,,
NODE,2387,1152.481,8355.255,100,4,,
NODE,2388,1175.92,2250.986,89,5,,
NODE,2389,9418.405,5271.429,196,4,,
NODE,2390,1602.771,2488.966,64,3,,
NODE,2391,932.126,6361.001,26,2,,
NODE,2392,845.298,2315.471,110,2,,
NODE,2393,7160.551,8822.295,62,4,,
NODE,2394,8739.227,1585.578,112,3,,
NODE,2395,7216.29,2674.466,42,4,,
NODE,2396,1138.563,1679.405,149,4,,
NODE,2397,3794.865,2038.592,147,5,,
NODE,2398,9428.143,534.646,17,1,,
NODE,2399,9690.404,1357.402,39,3,,
NODE,2400,6159.168,32.353,175,4,,
NODE,2401,9685.943,9922.061,181,5,,
NODE,2402,4508.032,9428.328,185,5,,
NODE,2403,2189.338,449.69,58,2,,
NODE,2404,9660.724,7590.002,122,3,,
NODE,2405,4139.263,7759.404,142,5,,
NODE,2406,6789.685,1428.12,100,1,,
NODE,2407,4076.134,2583.68,184,1,,
NODE,2408,2029.166,9379.132,192,5,,
NODE,2409,5006.206,2526.184,39,4,,
NODE,2410,9624.874,5769.369,65,5,,
NODE,2411,2083.461,9717.187,119,3,,
NODE,2412,4792.09,2531.85,149,4,,
NODE,2413,9491.212,5821.356,107,2,,
NODE,2414,3671.085,8396.96,51,3,,
NODE,2415,4502.851,4927.244,8,4,,
NODE,2416,2270.862,377.994,47,3,,
NODE,2417,7715.561,1238.918,28,2,,
NODE,2418,9229.194,5304.743,88,2,,
NODE,2419,1499.054,7918.165,58,5,,
NODE,2420,4129.624,276.614,83,1,,
NODE,2421,6969.807,7667.743,20,4,,
NODE,2422,3745.709,6602.074,167,1,,
NODE,2423,6176.089,624.984,11,1,,
NODE,2424,2785.773,8578.604,183,2,,
NODE,2425,8744.442,7521.858,163,5,,
NODE,2426,8288.672,351.816,156,3,,
NODE,2427,9938.049,3462.079,64,1,,
NODE,2428,3482.719,9445.744,56,3,,
NODE,2429,7550.187,2281.503,146,4,,
NODE,2430,7172.931,7606.224,90,4,,
NODE,2431,7940.295,2706.682,77,5,,
NODE,2432,8745.497,9932.25,88,2,,
NODE,2433,9235.625,7990.484,133,4,,
NODE,2434,1804.296,44.402,43,1,,
NODE,2435,2867.937,8365.652,134,1,,
NODE,2436,9259.143,2790.315,192,2,,
NODE,2437,4982.137,1286.406,67,1,,
NODE,2438,8367.532,2960.703,158,2,,
NODE,2439,1248.37,3576.547,110,5,,
NODE,2440,4824.459,4729.368,39,3,,
NODE,2441,497.655,4024.293,89,2,,
NODE,2442,4308.27,5584.648,94,2,,
NODE,2443,2449.586,1816.117,129,2,,
NODE,2444,3063.457,2765.794,90,1,,
NODE,2445,3960.543,8459.563,30,2,,
NODE,2446,2530.285,3662.859,124,3,,
NODE,2447,3992.059,9484.539,20,4,,
NODE,2448,4533.06,6590.799,154,3,,
NODE,2449,3758.334,2160.413,56,3,,
NODE,2450,1654.59,9975.329,1,4,,
NODE,2451,4729.458,8377.624,7,2,,
NODE,2452,4468.662,2284.717,6,2,,
NODE,2453,4428.953,5742.27,42,4,,
NODE,2454,5989.734,5986.7,151,2,,
NODE,2455,8263.356,8438.366,87,4,,
NODE,2456,9946.5,7110.067,47,3,,
NODE,2457,9217.155,643.504,71,1,,
NODE,2458,4901.072,3381.451,134,3,,
NODE,2459,4428.079,1073.915,9,4,,
NODE,2460,9155.29,629.579,6,2,,
NODE,2461,9786.997,3790.414,168,3,,
NODE,2462,126.075,6829.905,29,4,,
NODE,2463,9293.96,3267.588,163,4,,
NODE,2464,7305.584,6135.315,193,5,,
NODE,2465,9986.912,8673.011,161,2,,
NODE,2466,7448.519,7738.811,142,1,,
NODE,2467,736.611,4376.54,95,1,,
NODE,2468,1430.942,8896.148,166,3,,
NODE,2469,6774.946,5650.598,156,3,,
NODE,2470,877.744,3497.879,135,4,,
NODE,2471,8805.305,9945.709,150,4,,
NODE,2472,5711.223,579.763,94,4,,
NODE,2473,4722.557,4634.948,167,3,,
NODE,2474,7119.301,6718.463,107,3,,
NODE,2475,4371.202,4031.293,70,3,,
NODE,2476,325.182,816.275,156,5,,
NODE,2477,8806.352,7326.219,17,4,,
NODE,2478,8063.294,1744.545,147,5,,
NODE,2479,1082.903,5270.76,72,4,,
NODE,2480,2287.902,2622.521,28,1,,
NODE,2481,3852.802,1192.185,69,4,,
NODE,2482,3397.523,1055.818,128,2,,
NODE,2483,3805.428,7678.637,94,3,,
NODE,2484,3840.658,9913.769,177,1,,
NODE,2485,9335.079,9451.136,18,1,,
NODE,2486,173.588,9894.705,14,3,,
NODE,2487,7846.152,5256.927,20,3,,
NODE,2488,8928.671,6639.191,45,2,,
NODE,2489,1950.391,1379.559,162,3,,
NODE,2490,5153.937,1773.494,78,5,,
NODE,2491,8626.49,6504.558,159,2,,
NODE,2492,882.23,6694.678,196,5,,
