pair_id,supplier_id,buyer_id,category,supplier_capacity,buyer_demand,min_price,max_price,quality_rating,distance_km,match_score
6127,SUP0225,BUY0459,textiles,1043,681,39.34,44.6,3,239.6,1.014
6128,SUP0012,BUY0419,electronics,3574,2966,263.27,278.39,3,283.3,0.887
6129,SUP0094,BUY0053,grain,2063,1306,27.31,28.45,5,12.7,1.199
6130,SUP0097,BUY0698,chemicals,1964,38,143.35,171.11,3,6.1,1.248
6131,SUP0424,BUY0668,electronics,2084,1537,279.66,281.04,1,278.0,0.841
6132,SUP0136,BUY0642,grain,4847,1694,49.62,46.68,2,256.4,0.873
6133,SUP0286,BUY0415,grain,447,3435,57.94,60.67,5,195.5,0.637
6134,SUP0007,BUY0084,chemicals,4055,2603,90.6,104.43,5,353.6,1.089
6135,SUP0066,BUY0398,steel,512,264,71.63,77.49,4,80.6,1.255
6136,SUP0292,BUY0369,textiles,791,608,70.47,79.76,4,320.8,0.959
6137,SUP0361,BUY0440,chemicals,422,2722,120.56,143.67,3,373.6,0.492
6138,SUP0375,BUY0496,textiles,156,850,61.62,58.77,4,410.3,0.291
6139,SUP0108,BUY0142,electronics,1665,2736,231.97,254.83,4,18.6,0.807
6140,SUP0289,BUY0111,electronics,3015,21,260.79,286.62,3,195.1,1.191
6141,SUP0472,BUY0538,chemicals,691,363,100.34,110.22,4,379.6,1.152
6142,SUP0479,BUY0601,grain,2775,3683,24.31,23.75,3,460.0,0.426
6143,SUP0111,BUY0148,electronics,3708,814,264.85,266.95,3,107.5,1.218
6144,SUP0035,BUY0076,grain,1143,3333,60.31,62.38,2,61.2,0.602
6145,SUP0202,BUY0135,steel,4642,1014,80.51,76.05,1,310.7,0.807
6146,SUP0294,BUY0473,steel,705,1351,90.27,100.55,2,224.3,0.615
6147,SUP0386,BUY0529,chemicals,555,2086,160.16,159.6,4,211.4,0.38
6148,SUP0089,BUY0566,chemicals,4102,3507,113.1,118.79,3,351.4,0.854
6149,SUP0286,BUY0669,grain,2432,3848,21.0,21.02,3,375.5,0.659
6150,SUP0191,BUY0238,textiles,3590,3972,39.07,37.61,1,368.2,0.406
6151,SUP0402,BUY0089,grain,3435,2100,53.48,63.0,5,187.8,1.166
6152,SUP0425,BUY0308,textiles,4408,1320,79.33,81.54,4,468.3,1.16
6153,SUP0203,BUY0161,grain,3807,766,31.33,32.68,5,88.2,1.324
6154,SUP0392,BUY0064,chemicals,1435,3604,154.69,167.52,4,411.9,0.616
6155,SUP0041,BUY0636,steel,1847,815,91.79,96.21,5,478.7,1.206
6156,SUP0170,BUY0475,textiles,3060,3397,33.36,35.24,3,67.2,0.845
6157,SUP0336,BUY0102,chemicals,3228,2926,63.1,70.23,3,166.1,0.886
6158,SUP0350,BUY0162,textiles,2535,1890,38.05,38.96,5,105.5,1.088
6159,SUP0188,BUY0614,electronics,202,277,230.8,269.72,2,29.1,0.747
6160,SUP0470,BUY0646,textiles,291,2516,82.88,98.34,1,236.8,0.419
6161,SUP0006,BUY0441,chemicals,411,288,75.66,78.19,3,193.9,0.991
6162,SUP0330,BUY0606,electronics,4570,2523,272.83,312.64,2,73.9,1.112
6163,SUP0036,BUY0400,steel,643,2216,95.05,98.45,4,145.4,0.658
6164,SUP0370,BUY0553,electronics,1354,1307,139.5,165.4,1,467.2,0.672
6165,SUP0225,BUY0264,steel,1206,909,66.68,82.67,2,467.2,0.824
6166,SUP0105,BUY0018,textiles,4448,3343,65.69,69.66,2,193.4,0.908
6167,SUP0112,BUY0339,chemicals,395,2038,76.05,87.03,4,87.2,0.642
6168,SUP0104,BUY0337,chemicals,2039,633,52.26,49.7,3,389.9,0.883
6169,SUP0179,BUY0052,textiles,2300,3207,77.27,85.31,3,247.3,0.727
6170,SUP0223,BUY0403,chemicals,3073,2616,90.42,98.98,2,398.0,0.792
6171,SUP0115,BUY0057,chemicals,2652,849,57.54,68.09,5,165.6,1.3
6172,SUP0144,BUY0200,electronics,3993,506,88.07,92.59,2,336.0,1.099
6173,SUP0096,BUY0107,grain,2801,22,41.12,47.85,1,322.9,1.053
6174,SUP0142,BUY0516,steel,2154,2265,69.25,85.5,2,42.1,0.82
6175,SUP0272,BUY0239,steel,541,392,62.73,74.17,4,372.1,0.971
6176,SUP0298,BUY0353,grain,1091,657,60.27,62.25,2,5.0,1.08
6177,SUP0243,BUY0380,textiles,2666,596,32.63,39.07,2,329.2,1.101
6178,SUP0442,BUY0299,chemicals,2734,437,136.23,159.62,4,208.9,1.237
6179,SUP0273,BUY0361,electronics,3241,3422,102.05,114.56,5,262.5,0.903
6180,SUP0425,BUY0681,steel,1253,227,104.47,114.57,5,386.6,1.234
6181,SUP0172,BUY0038,electronics,710,1168,194.99,224.4,1,319.0,0.567
6182,SUP0443,BUY0575,steel,4846,2852,71.9,84.37,1,386.1,0.929
6183,SUP0118,BUY0461,textiles,74,3715,77.3,88.4,2,311.4,0.414
6184,SUP0317,BUY0669,chemicals,1909,2396,95.13,98.68,4,210.2,0.816
6185,SUP0072,BUY0518,steel,2364,1650,47.27,50.83,2,257.4,0.924
6186,SUP0395,BUY0362,steel,2711,1274,118.93,115.74,5,173.1,1.048
6187,SUP0413,BUY0037,textiles,2923,3926,51.98,54.86,1,323.6,0.614
6188,SUP0122,BUY0652,chemicals,3909,576,67.23,69.01,1,261.8,1.071
6189,SUP0125,BUY0271,electronics,3160,437,99.17,108.2,3,359.1,1.142
6190,SUP0153,BUY0388,textiles,3759,3667,55.15,62.78,1,236.1,0.738
6191,SUP0244,BUY0545,steel,4619,3507,116.15,126.52,4,304.2,0.97
6192,SUP0471,BUY0049,electronics,4041,2107,143.41,174.51,1,494.3,0.973
6193,SUP0179,BUY0496,grain,1612,2095,21.93,24.78,1,55.3,0.703
6194,SUP0321,BUY0252,chemicals,2473,3860,97.57,117.96,3,342.4,0.672
6195,SUP0425,BUY0251,electronics,3194,2246,297.7,275.76,2,312.3,0.654
6196,SUP0195,BUY0054,chemicals,3356,2502,95.55,115.38,5,98.9,1.09
6197,SUP0134,BUY0303,textiles,3854,2990,37.86,45.17,1,398.8,0.781
6198,SUP0351,BUY0654,chemicals,3395,763,145.21,166.62,1,202.5,1.089
6199,SUP0096,BUY0090,chemicals,2778,636,149.29,153.74,4,352.9,1.194
6200,SUP0493,BUY0563,electronics,2871,3374,226.07,242.01,2,353.2,0.692
6201,SUP0129,BUY0490,grain,81,3502,30.12,33.4,5,215.3,0.594
6202,SUP0282,BUY0628,chemicals,2450,1589,112.08,120.17,4,346.4,1.036
6203,SUP0343,BUY0392,chemicals,3766,3900,155.09,163.9,4,150.3,0.893
6204,SUP0296,BUY0518,steel,1523,1716,38.57,38.29,5,298.0,0.621
6205,SUP0122,BUY0572,chemicals,3796,2911,110.23,125.25,3,295.4,0.918
6206,SUP0074,BUY0644,electronics,2446,2329,280.1,287.51,1,492.2,0.67
6207,SUP0202,BUY0265,chemicals,4866,2443,77.18,90.78,1,112.8,1.113
6208,SUP0347,BUY0261,steel,1520,3943,102.41,110.86,2,73.6,0.613
6209,SUP0036,BUY0267,grain,2409,3467,33.29,32.96,1,216.2,0.378
6210,SUP0353,BUY0360,chemicals,1862,3808,134.72,141.07,5,440.9,0.689
6211,SUP0492,BUY0437,electronics,144,1285,259.13,284.26,5,316.2,0.594
6212,SUP0466,BUY0516,textiles,1571,856,53.36,59.56,1,189.0,1.036
6213,SUP0384,BUY0631,steel,1037,2324,87.78,92.34,2,253.3,0.58
6214,SUP0473,BUY0448,chemicals,931,1318,145.49,138.82,3,262.4,0.469
6215,SUP0048,BUY0462,textiles,2072,3365,86.78,86.07,2,325.4,0.368
6216,SUP0274,BUY0458,electronics,2080,2868,84.41,89.54,3,445.0,0.67
6217,SUP0075,BUY0676,grain,3494,2403,23.79,25.37,5,309.2,1.066
6218,SUP0338,BUY0375,grain,2141,3728,51.74,53.26,1,260.9,0.573
6219,SUP0457,BUY0476,textiles,3385,2904,77.9,78.65,3,285.1,0.872
6220,SUP0105,BUY0513,electronics,2778,180,91.06,95.39,1,11.1,1.147
6221,SUP0291,BUY0311,electronics,4025,551,246.56,267.68,2,285.8,1.114
6222,SUP0062,BUY0091,chemicals,1039,726,60.98,73.58,2,441.4,0.868
6223,SUP0450,BUY0614,textiles,3783,2666,70.06,78.71,3,336.6,0.946
6224,SUP0277,BUY0477,textiles,352,592,41.41,48.29,5,447.5,0.724
6225,SUP0087,BUY0303,textiles,677,942,68.73,73.89,2,471.3,0.61
6226,SUP0486,BUY0641,electronics,3632,1285,255.5,292.61,5,76.5,1.327
6227,SUP0407,BUY0029,chemicals,4359,3187,132.96,143.5,1,494.8,0.78
6228,SUP0072,BUY0534,electronics,1862,1388,286.22,288.48,1,81.8,0.895
6229,SUP0383,BUY0457,chemicals,4874,1439,154.72,145.94,2,23.4,0.943
6230,SUP0386,BUY0592,electronics,4441,3028,259.04,265.49,3,401.2,0.943
6231,SUP0360,BUY0678,chemicals,1589,2896,176.61,173.05,1,438.4,0.261
6232,SUP0408,BUY0189,textiles,4736,3236,74.83,92.5,1,349.0,0.858
6233,SUP0404,BUY0087,chemicals,1034,374,137.64,143.95,1,59.2,1.132
6234,SUP0050,BUY0349,grain,519,3021,23.47,25.55,4,178.6,0.607
6235,SUP0156,BUY0595,grain,3819,2068,28.78,31.73,4,92.8,1.219
6236,SUP0088,BUY0595,steel,3716,2371,51.33,59.02,3,153.0,1.053
6237,SUP0376,BUY0581,textiles,3699,2295,48.53,54.46,5,72.7,1.192
6238,SUP0439,BUY0642,electronics,4419,3088,243.97,242.18,2,398.2,0.631
6239,SUP0328,BUY0424,electronics,908,1723,276.17,285.28,2,230.5,0.615
6240,SUP0364,BUY0037,electronics,1523,381,202.82,246.47,5,220.8,1.284
6241,SUP0397,BUY0181,grain,2227,580,55.47,58.38,4,410.7,1.177
6242,SUP0208,BUY0434,textiles,4831,1325,44.43,49.17,3,175.6,1.197
6243,SUP0053,BUY0699,electronics,2539,1862,294.97,324.55,5,221.7,1.061
6244,SUP0237,BUY0342,steel,1467,1986,91.89,106.69,3,13.2,0.805
6245,SUP0204,BUY0361,chemicals,1792,60,61.28,75.67,5,96.7,1.321
6246,SUP0151,BUY0552,steel,4662,3462,105.93,108.13,3,48.0,1.007
6247,SUP0263,BUY0478,electronics,2347,2394,280.63,280.23,4,111.6,0.66
6248,SUP0398,BUY0680,grain,4111,932,25.82,28.52,2,138.1,1.159
6249,SUP0262,BUY0536,electronics,1933,2866,123.53,134.61,4,126.3,0.798
6250,SUP0040,BUY0621,electronics,426,1391,205.46,214.31,3,251.6,0.582
6251,SUP0349,BUY0031,electronics,4470,452,251.63,265.64,3,78.7,1.226
6252,SUP0365,BUY0258,textiles,235,3847,56.7,65.46,5,430.6,0.542
6253,SUP0143,BUY0256,grain,1148,633,46.09,52.41,2,196.0,1.076
6254,SUP0396,BUY0434,chemicals,3097,2930,133.21,141.61,2,361.4,0.762
6255,SUP0104,BUY0640,chemicals,1184,806,83.31,94.66,4,362.2,1.005
6256,SUP0382,BUY0310,steel,2967,1120,50.83,55.37,5,99.9,1.32
6257,SUP0290,BUY0147,textiles,3564,2798,70.1,76.32,5,94.5,1.067
6258,SUP0333,BUY0113,chemicals,1426,1063,103.83,102.4,5,131.8,0.83
6259,SUP0341,BUY0152,chemicals,2859,1099,136.77,165.09,3,188.7,1.193
6260,SUP0213,BUY0556,electronics,4230,581,137.34,149.67,4,125.1,1.262
6261,SUP0018,BUY0460,grain,56,364,52.11,57.69,4,384.9,0.538
6262,SUP0396,BUY0382,chemicals,3686,62,167.22,185.46,4,393.9,1.182
6263,SUP0414,BUY0561,steel,4395,304,69.56,70.54,1,348.5,1.045
6264,SUP0315,BUY0148,electronics,381,3479,208.18,223.36,3,187.1,0.532
6265,SUP0152,BUY0669,steel,514,3009,84.9,81.29,3,445.4,0.226
6266,SUP0166,BUY0002,grain,3952,3201,30.68,34.65,4,222.2,0.965
6267,SUP0319,BUY0506,textiles,4934,1365,66.72,72.77,5,45.8,1.336
6268,SUP0467,BUY0468,steel,1324,2650,86.0,102.1,3,129.8,0.686
6269,SUP0374,BUY0116,chemicals,2031,3395,142.7,136.96,2,364.5,0.35
6270,SUP0086,BUY0344,chemicals,4604,3224,100.49,93.75,1,387.1,0.584
6271,SUP0143,BUY0217,steel,4079,121,45.85,51.18,1,347.4,1.046
6272,SUP0086,BUY0460,steel,3117,3710,116.04,114.5,1,73.4,0.472
6273,SUP0399,BUY0590,grain,4180,2984,28.8,34.15,3,400.0,0.92
6274,SUP0051,BUY0233,grain,2601,3175,47.28,49.6,4,221.6,0.82
6275,SUP0453,BUY0282,textiles,2480,1212,49.01,52.91,5,182.9,1.295
6276,SUP0110,BUY0239,steel,295,3008,51.88,58.03,4,228.7,0.566
6277,SUP0311,BUY0561,chemicals,622,1063,101.19,123.88,3,306.4,0.663
6278,SUP0462,BUY0651,textiles,4013,511,28.28,33.06,1,23.9,1.143
6279,SUP0115,BUY0034,electronics,1593,740,131.69,137.87,4,155.7,1.253
6280,SUP0442,BUY0263,chemicals,3223,296,182.18,193.24,3,479.0,1.106
6281,SUP0057,BUY0407,electronics,2958,1277,235.03,271.11,2,97.7,1.171
6282,SUP0306,BUY0547,chemicals,4599,685,152.04,161.24,3,467.5,1.11
6283,SUP0080,BUY0443,textiles,540,581,38.98,42.3,3,150.3,0.83
6284,SUP0411,BUY0306,steel,397,85,86.28,89.13,1,150.9,1.105
6285,SUP0034,BUY0552,steel,4123,2585,79.87,93.6,4,93.2,1.13
6286,SUP0265,BUY0430,chemicals,4348,288,74.44,76.45,1,47.7,1.136
6287,SUP0251,BUY0433,grain,2991,1024,30.81,31.53,5,303.7,1.259
6288,SUP0122,BUY0422,chemicals,2197,1105,109.31,116.59,3,232.6,1.176
6289,SUP0209,BUY0062,electronics,3116,1231,183.32,212.43,3,435.6,1.119
6290,SUP0396,BUY0082,chemicals,1939,1811,71.68,74.73,4,481.5,0.83
6291,SUP0087,BUY0006,chemicals,4272,1235,119.84,118.96,5,263.6,1.021
6292,SUP0061,BUY0331,steel,2627,1326,40.6,51.0,2,30.3,1.184
6293,SUP0081,BUY0309,grain,1303,2409,20.89,23.26,2,278.9,0.606
6294,SUP0293,BUY0429,grain,111,1170,51.9,52.64,3,322.8,0.486
6295,SUP0190,BUY0400,electronics,3229,2753,120.36,124.26,1,393.2,0.743
6296,SUP0200,BUY0326,steel,1647,2087,113.59,110.14,2,119.3,0.49
6297,SUP0336,BUY0373,grain,1033,3372,22.22,21.58,2,110.9,0.324
6298,SUP0396,BUY0203,steel,2656,2546,76.22,81.54,4,200.1,0.905
6299,SUP0213,BUY0544,electronics,2710,3425,232.32,262.03,1,184.8,0.671
6300,SUP0163,BUY0434,chemicals,4963,1741,116.48,120.6,2,200.7,1.14
6301,SUP0476,BUY0312,grain,3719,2844,26.56,30.65,1,95.5,0.879
6302,SUP0364,BUY0331,electronics,1260,552,233.68,273.09,5,336.7,1.249
6303,SUP0485,BUY0570,steel,2836,1707,56.31,62.31,1,87.1,1.005
6304,SUP0355,BUY0474,grain,3768,857,45.39,46.13,2,180.5,1.146
6305,SUP0098,BUY0079,textiles,711,3687,55.88,56.37,4,123.3,0.631
6306,SUP0431,BUY0150,textiles,3624,3949,31.21,33.62,2,141.8,0.779
6307,SUP0193,BUY0348,electronics,206,2809,159.16,162.47,2,410.9,0.402
6308,SUP0136,BUY0667,grain,4479,708,47.84,58.42,2,388.9,1.083
6309,SUP0184,BUY0585,textiles,4960,163,54.52,58.96,3,403.5,1.129
6310,SUP0131,BUY0069,steel,4597,2345,108.9,125.02,2,255.5,1.109
6311,SUP0013,BUY0286,grain,2999,2005,20.78,23.34,2,4.7,1.022
6312,SUP0280,BUY0449,electronics,4374,1812,206.47,253.5,3,112.3,1.216
6313,SUP0106,BUY0522,steel,2326,1089,54.51,59.1,2,477.3,1.057
6314,SUP0192,BUY0061,chemicals,3281,3915,88.06,92.3,3,323.8,0.746
6315,SUP0036,BUY0404,chemicals,4213,2957,104.87,114.15,5,107.3,1.116
6316,SUP0362,BUY0686,steel,622,2902,49.89,57.85,4,140.3,0.633
6317,SUP0373,BUY0057,chemicals,4174,3531,116.84,129.14,1,140.4,0.822
6318,SUP0179,BUY0652,textiles,1127,1648,45.21,47.17,4,92.7,0.812
6319,SUP0211,BUY0683,electronics,3471,2374,123.38,132.79,3,192.3,1.004
6320,SUP0192,BUY0124,textiles,3224,2857,36.05,39.49,4,280.0,0.911
6321,SUP0314,BUY0373,textiles,4540,267,33.0,32.57,2,328.0,0.852
6322,SUP0485,BUY0498,chemicals,1656,1041,95.55,96.52,5,85.6,1.181
6323,SUP0496,BUY0230,electronics,3054,394,155.74,180.8,5,80.7,1.326
6324,SUP0382,BUY0082,chemicals,4795,3483,95.52,106.68,4,96.0,1.053
6325,SUP0080,BUY0525,steel,2128,3818,54.76,62.13,4,178.8,0.741
6326,SUP0131,BUY0418,electronics,3190,3932,268.92,260.66,3,119.9,0.548
6327,SUP0368,BUY0324,chemicals,2063,482,82.94,88.63,3,117.1,1.215
6328,SUP0089,BUY0483,textiles,3281,2571,75.53,72.5,1,483.5,0.502
6329,SUP0412,BUY0393,textiles,2921,3348,78.75,86.28,2,146.5,0.761
6330,SUP0247,BUY0359,textiles,695,2450,86.4,79.87,5,429.2,0.371
6331,SUP0462,BUY0620,electronics,1725,1055,129.37,141.34,1,230.3,0.953
6332,SUP0010,BUY0166,grain,2162,191,51.26,62.79,3,192.1,1.192
6333,SUP0012,BUY0224,textiles,3935,2456,72.31,78.8,3,74.0,1.089
6334,SUP0079,BUY0491,textiles,1458,1688,79.21,82.75,5,149.0,0.908
6335,SUP0433,BUY0633,chemicals,1740,2798,187.66,184.24,1,138.9,0.376
6336,SUP0235,BUY0201,electronics,1095,1890,281.36,283.82,5,388.8,0.736
6337,SUP0123,BUY0305,textiles,4238,336,51.17,55.3,5,455.8,1.213
6338,SUP0247,BUY0371,chemicals,505,410,122.34,150.02,1,432.9,0.751
6339,SUP0104,BUY0341,textiles,3957,754,30.15,33.95,3,210.9,1.187
6340,SUP0018,BUY0098,textiles,3248,3837,40.21,40.87,5,108.8,0.914
6341,SUP0001,BUY0357,steel,4037,3839,56.38,63.85,3,283.6,0.833
6342,SUP0110,BUY0409,textiles,404,862,30.51,31.81,1,461.8,0.475
6343,SUP0060,BUY0021,chemicals,2497,1855,121.68,132.76,3,261.5,0.943
6344,SUP0424,BUY0257,grain,4575,169,43.0,44.87,3,103.4,1.219
6345,SUP0490,BUY0602,chemicals,4548,1216,155.98,163.82,3,112.8,1.216
6346,SUP0409,BUY0258,textiles,1472,3787,63.29,73.02,3,358.1,0.579
6347,SUP0188,BUY0322,chemicals,1064,3881,80.0,86.17,1,69.8,0.525
6348,SUP0275,BUY0609,chemicals,1284,2970,68.89,64.51,5,260.2,0.473
6349,SUP0355,BUY0258,textiles,563,3147,47.35,52.0,1,142.3,0.47
6350,SUP0322,BUY0608,textiles,819,1681,41.27,48.52,1,230.8,0.551
6351,SUP0113,BUY0215,chemicals,3177,2632,59.88,71.36,5,117.8,1.037
6352,SUP0234,BUY0119,grain,4562,2024,33.29,37.62,3,372.9,1.138
6353,SUP0384,BUY0426,electronics,2985,3083,210.46,202.18,5,393.4,0.621
6354,SUP0486,BUY0246,steel,890,1225,42.51,43.02,1,495.8,0.556
6355,SUP0238,BUY0231,electronics,1447,3863,222.58,273.37,3,359.6,0.573
6356,SUP0037,BUY0095,textiles,4615,3252,57.04,66.1,5,257.5,1.069
6357,SUP0014,BUY0455,grain,3884,3275,24.87,27.77,4,46.5,1.001
6358,SUP0489,BUY0310,electronics,1018,3558,219.7,248.22,1,30.1,0.541
6359,SUP0032,BUY0509,textiles,2467,50,37.8,43.09,1,97.9,1.121
6360,SUP0495,BUY0091,electronics,966,1543,202.14,185.25,5,200.6,0.559
6361,SUP0159,BUY0388,textiles,2482,3751,80.12,88.96,5,444.5,0.748
6362,SUP0077,BUY0153,electronics,2294,2140,256.17,267.87,5,311.9,0.932
6363,SUP0021,BUY0308,chemicals,2126,3639,77.78,88.87,3,18.0,0.749
6364,SUP0249,BUY0093,chemicals,4849,3513,140.49,139.24,4,76.8,0.81
6365,SUP0058,BUY0554,steel,2960,1663,72.63,84.92,5,272.1,1.191
6366,SUP0019,BUY0601,electronics,3855,1091,167.53,192.7,3,128.3,1.212
6367,SUP0193,BUY0003,steel,3071,3489,117.15,117.32,5,258.3,0.881
6368,SUP0054,BUY0606,textiles,323,64,59.32,66.67,3,463.3,1.111
6369,SUP0096,BUY0132,steel,4214,2969,79.18,76.22,2,172.0,0.695
6370,SUP0447,BUY0592,chemicals,2917,749,63.05,68.29,3,56.2,1.233
6371,SUP0129,BUY0502,electronics,438,557,294.05,302.89,3,426.2,0.697
6372,SUP0024,BUY0172,chemicals,1817,2963,66.21,77.46,3,176.6,0.712
6373,SUP0279,BUY0289,chemicals,4997,2225,189.55,226.02,3,363.9,1.141
6374,SUP0245,BUY0468,electronics,3649,1990,132.68,140.57,5,274.9,1.209
6375,SUP0138,BUY0014,chemicals,1278,620,196.64,189.18,3,421.0,0.874
6376,SUP0081,BUY0383,textiles,763,3604,39.48,44.21,2,238.6,0.503
6377,SUP0053,BUY0438,chemicals,1221,255,122.85,147.79,4,471.3,1.159
6378,SUP0328,BUY0102,chemicals,3143,3310,122.68,118.1,4,444.0,0.549
6379,SUP0263,BUY0062,chemicals,4782,336,113.55,115.8,2,283.8,1.115
6380,SUP0465,BUY0485,chemicals,1385,2492,72.87,79.83,4,67.3,0.774
6381,SUP0214,BUY0679,electronics,1688,3095,229.68,228.33,5,27.4,0.583
6382,SUP0405,BUY0172,chemicals,4069,1078,144.17,160.16,3,488.3,1.104
6383,SUP0188,BUY0502,textiles,3056,3157,46.14,52.11,1,455.4,0.652
6384,SUP0102,BUY0237,textiles,3169,583,74.45,91.67,2,276.4,1.117
6385,SUP0296,BUY0595,grain,3167,3901,36.91,41.24,3,340.1,0.732
6386,SUP0138,BUY0437,grain,3625,2527,37.9,40.8,2,62.6,0.983
6387,SUP0295,BUY0472,steel,2410,512,102.41,113.23,5,139.0,1.308
6388,SUP0234,BUY0264,textiles,1029,1377,54.44,60.86,1,292.2,0.624
6389,SUP0275,BUY0437,electronics,1535,2133,241.69,263.06,2,342.9,0.649
6390,SUP0435,BUY0209,electronics,1475,1557,299.51,298.83,3,498.9,0.482
6391,SUP0472,BUY0205,electronics,2417,987,135.77,165.03,2,287.8,1.114
6392,SUP0400,BUY0084,chemicals,4764,2143,164.46,166.03,1,407.8,1.028
6393,SUP0278,BUY0295,grain,462,2004,30.98,36.15,1,427.5,0.402
6394,SUP0217,BUY0354,textiles,613,706,86.59,90.6,2,374.4,0.692
6395,SUP0037,BUY0089,steel,4515,1120,108.7,115.46,5,345.5,1.246
6396,SUP0172,BUY0264,electronics,2219,2466,114.36,122.64,1,391.6,0.647
6397,SUP0434,BUY0405,steel,623,2249,54.94,61.83,5,146.5,0.703
6398,SUP0042,BUY0408,textiles,1091,1722,51.72,55.65,4,280.7,0.738
6399,SUP0043,BUY0193,steel,4271,3936,122.45,124.31,1,205.1,0.768
6400,SUP0115,BUY0576,textiles,354,799,52.13,59.2,3,127.7,0.667
6401,SUP0333,BUY0152,steel,3738,3779,82.24,89.44,5,262.9,0.917
6402,SUP0164,BUY0323,grain,4580,3031,36.25,37.54,4,273.9,1.047
6403,SUP0144,BUY0139,grain,1165,1895,32.22,36.67,2,20.4,0.709
6404,SUP0328,BUY0246,textiles,1091,3573,71.6,87.47,4,473.1,0.565
6405,SUP0437,BUY0137,textiles,1897,3689,73.52,76.36,4,437.7,0.649
6406,SUP0148,BUY0121,chemicals,1780,272,159.12,172.47,4,91.3,1.273
6407,SUP0439,BUY0191,chemicals,1907,1421,188.95,207.77,4,195.5,1.011
6408,SUP0449,BUY0392,grain,4012,1847,34.0,34.75,4,314.0,1.206
6409,SUP0262,BUY0591,chemicals,2449,1207,120.85,129.32,1,441.7,1.017
6410,SUP0466,BUY0348,grain,2399,184,37.89,38.24,1,125.0,1.113
6411,SUP0484,BUY0142,textiles,119,964,55.28,63.02,4,381.3,0.529
6412,SUP0117,BUY0055,chemicals,3981,2264,171.02,199.87,3,165.0,1.116
6413,SUP0354,BUY0358,grain,1009,1365,24.73,23.28,4,485.6,0.463
6414,SUP0367,BUY0462,grain,4817,1273,25.35,26.78,1,18.1,1.145
6415,SUP0260,BUY0147,grain,108,2885,51.43,54.7,2,322.7,0.416
6416,SUP0251,BUY0187,chemicals,3301,330,117.25,128.77,4,236.8,1.229
6417,SUP0308,BUY0231,electronics,4667,3845,84.89,96.66,2,416.6,0.8
6418,SUP0490,BUY0136,steel,4535,956,112.89,110.47,3,394.5,0.882
6419,SUP0105,BUY0601,chemicals,3552,1365,53.27,56.21,2,93.7,1.172
6420,SUP0009,BUY0375,steel,2246,836,116.78,129.29,4,169.6,1.249
6421,SUP0231,BUY0114,grain,79,1278,54.4,60.5,5,416.1,0.547
6422,SUP0017,BUY0530,textiles,2468,348,72.3,76.91,1,40.8,1.138
6423,SUP0012,BUY0341,grain,2410,2260,24.24,27.23,3,261.3,0.845
6424,SUP0317,BUY0445,chemicals,270,3568,129.1,134.49,3,23.4,0.569
6425,SUP0287,BUY0008,textiles,4911,1694,72.92,69.46,4,371.4,0.939
6426,SUP0377,BUY0527,steel,2593,3784,77.91,92.73,2,327.4,0.642
6427,SUP0460,BUY0200,steel,2522,1927,106.36,110.72,1,290.9,0.821
6428,SUP0421,BUY0201,electronics,2614,1755,127.43,128.61,5,180.3,1.117
6429,SUP0323,BUY0296,textiles,171,1576,70.49,74.11,5,145.3,0.644
6430,SUP0475,BUY0650,grain,2407,2490,25.6,28.82,4,286.9,0.852
6431,SUP0295,BUY0377,grain,4711,1241,48.12,47.86,4,256.5,0.973
6432,SUP0254,BUY0176,grain,531,1457,20.24,22.25,2,328.1,0.529
6433,SUP0110,BUY0163,grain,4515,1546,43.99,47.65,3,416.6,1.125
6434,SUP0055,BUY0082,grain,1170,2669,39.92,41.7,5,188.5,0.747
6435,SUP0312,BUY0596,steel,4078,1264,120.09,133.21,5,352.1,1.244
6436,SUP0097,BUY0464,chemicals,2480,2557,155.62,190.43,1,490.0,0.642
6437,SUP0043,BUY0033,steel,2935,3103,76.54,78.73,4,264.0,0.852
6438,SUP0186,BUY0510,electronics,2352,3546,96.72,100.28,4,363.2,0.723
6439,SUP0391,BUY0659,steel,4561,2459,80.86,90.23,5,9.1,1.296
6440,SUP0166,BUY0528,textiles,387,794,87.96,87.57,3,166.2,0.421
6441,SUP0068,BUY0555,electronics,1262,3334,149.29,152.2,5,492.9,0.635
6442,SUP0238,BUY0414,chemicals,1777,252,93.15,112.78,4,126.0,1.262
6443,SUP0470,BUY0313,grain,1462,3385,42.92,47.16,1,14.4,0.597
6444,SUP0161,BUY0460,electronics,377,3608,149.0,146.42,5,256.6,0.36
6445,SUP0239,BUY0209,grain,507,1307,34.53,39.07,4,142.8,0.693
6446,SUP0404,BUY0337,electronics,2415,2272,246.13,291.5,5,314.2,0.928
6447,SUP0366,BUY0531,grain,981,3478,49.08,48.7,1,37.0,0.288
6448,SUP0099,BUY0640,electronics,2387,2242,125.36,118.44,5,275.8,0.69
6449,SUP0316,BUY0656,grain,2970,1277,55.76,56.25,3,422.1,1.123
6450,SUP0138,BUY0432,textiles,2621,3525,74.5,85.02,4,247.4,0.786
6451,SUP0235,BUY0398,grain,4110,3671,59.28,63.97,2,324.7,0.794
6452,SUP0073,BUY0332,grain,1180,2791,23.09,26.18,3,399.7,0.578
6453,SUP0286,BUY0595,steel,2549,1606,99.4,107.68,4,96.6,1.127
6454,SUP0041,BUY0397,chemicals,4125,2836,74.27,79.44,5,474.1,1.017
