record_id,parking_lot_id,spot_id,vehicle_id,entry_time_min,exit_time_min,duration_min,fee
7805,9,298,3507,169,214,45,33.51
7806,121,288,3217,1105,1553,448,376.14
7807,2,423,8167,681,1189,508,295.86
7808,145,234,238,573,1038,465,271.3
7809,45,136,5612,550,635,85,53.34
7810,70,55,1799,1309,1487,178,135.77
7811,131,272,4013,40,68,28,25.8
7812,118,484,3113,588,1060,472,370.75
7813,69,147,4429,282,766,484,319.85
7814,28,159,5793,216,472,256,89.96
7815,143,13,9813,449,950,501,287.78
7816,149,422,4672,815,902,87,85.36
7817,47,166,2241,394,736,342,207.51
7818,119,139,6271,895,1347,452,232.76
7819,86,148,6870,988,1076,88,72.3
7820,42,360,2469,384,617,233,158.7
7821,2,357,1956,1055,1508,453,167.7
7822,43,146,9282,125,536,411,213.27
7823,98,299,2086,289,491,202,79.57
7824,57,153,256,258,307,49,48.4
7825,110,412,9565,317,433,116,95.48
7826,70,293,8793,928,1305,377,254.48
7827,114,259,3617,112,606,494,444.27
7828,34,189,9945,917,954,37,28.62
7829,105,96,9176,311,900,589,206.97
7830,3,209,7411,515,732,217,187.77
7831,70,26,1875,341,590,249,225.9
7832,43,360,743,350,797,447,293.2
7833,66,7,4183,810,1327,517,405.71
7834,77,171,7615,621,1069,448,164.49
7835,72,288,9141,811,1053,242,224.18
7836,101,452,9283,357,435,78,65.01
7837,126,391,9144,502,800,298,172.35
7838,136,152,4594,311,877,566,249.13
7839,28,411,4193,1380,1670,290,132.8
7840,37,180,2571,12,94,82,52.64
7841,6,232,1304,676,703,27,18.42
7842,17,159,6335,1204,1592,388,216.57
7843,131,436,5933,44,347,303,169.7
7844,86,243,5661,495,754,259,247.96
7845,69,38,6447,269,487,218,163.92
7846,130,113,4857,1231,1285,54,27.11
7847,75,378,1163,45,300,255,123.46
7848,149,228,6947,1102,1351,249,117.98
7849,124,93,5431,157,468,311,283.98
7850,115,185,8034,1097,1529,432,241.96
7851,72,179,9515,903,964,61,39.01
7852,120,322,6698,451,482,31,11.61
7853,88,87,6667,140,720,580,519.89
7854,126,11,3519,658,1143,485,221.44
7855,132,277,5448,263,509,246,106.09
7856,15,162,7550,787,857,70,63.47
7857,26,471,5588,945,1181,236,181.86
7858,125,44,3124,1139,1726,587,424.5
7859,46,319,4341,1166,1468,302,128.06
7860,5,322,4390,1264,1625,361,261.38
7861,58,84,5255,825,1287,462,447.37
7862,52,300,2043,294,561,267,236.44
7863,104,287,5415,775,828,53,42.94
7864,20,132,5331,1268,1578,310,160.76
7865,46,362,1733,990,1317,327,322.07
7866,83,244,9797,88,211,123,46.03
7867,48,326,1134,634,988,354,149.59
7868,103,135,5513,992,1358,366,124.9
7869,90,467,5245,1208,1669,461,262.79
7870,125,331,9045,1437,1936,499,332.44
7871,96,348,6461,513,592,79,77.75
7872,95,346,5957,558,1146,588,289.73
7873,25,68,5111,723,1023,300,232.04
7874,45,243,6944,143,477,334,332.63
7875,89,2,6309,896,1251,355,195.63
7876,23,222,3260,1214,1240,26,18.32
7877,43,37,2536,1273,1317,44,21.43
7878,54,149,5491,838,1364,526,234.56
7879,95,248,7647,904,1428,524,414.32
7880,137,145,8736,641,702,61,44.22
7881,72,49,2981,1176,1393,217,130.36
7882,42,285,6570,298,774,476,184.07
7883,26,213,8388,966,1398,432,159.47
7884,63,321,5970,837,1421,584,361.22
7885,3,376,8979,1206,1461,255,209.03
7886,43,274,5893,532,756,224,167.46
7887,44,309,3104,360,563,203,188.29
7888,53,240,9165,1252,1308,56,53.66
7889,114,465,5555,1061,1640,579,423.35
7890,42,431,4574,61,388,327,178.56
7891,64,342,6278,701,1098,397,161.0
7892,18,39,9872,871,1333,462,314.19
7893,111,417,6020,130,371,241,195.73
7894,103,122,7418,200,562,362,345.52
7895,82,423,6878,1184,1652,468,360.84
7896,73,3,1313,793,1160,367,335.28
7897,57,11,4256,507,971,464,442.85
7898,47,428,8139,498,1018,520,242.12
7899,104,157,7769,613,721,108,62.36
7900,38,43,4234,731,867,136,106.9
7901,22,63,897,78,474,396,278.73
7902,87,250,6859,1024,1310,286,282.35
7903,66,20,430,1187,1263,76,51.13
7904,72,15,1433,168,635,467,370.67
7905,17,397,2307,1199,1595,396,134.74
7906,102,409,7822,76,410,334,304.16
7907,118,235,4950,443,479,36,15.25
7908,145,444,1803,126,590,464,244.93
7909,82,278,6341,1055,1486,431,399.58
7910,77,196,2545,1074,1135,61,42.5
7911,122,330,3002,63,369,306,300.8
7912,81,97,4155,1396,1637,241,151.08
7913,147,145,9946,880,1326,446,200.57
7914,124,207,9903,65,303,238,114.08
7915,84,314,4856,1410,1929,519,299.09
7916,42,469,7250,446,811,365,221.51
7917,91,235,579,279,689,410,339.78
7918,12,348,6598,19,53,34,22.11
7919,131,177,4489,344,640,296,235.98
7920,53,122,2566,456,926,470,388.77
7921,135,465,7830,493,898,405,175.65
7922,104,81,1362,1326,1853,527,219.59
7923,35,491,4316,907,1155,248,159.88
7924,103,64,2542,57,505,448,305.39
7925,137,32,3553,1087,1496,409,305.81
7926,47,195,1525,343,410,67,41.26
7927,19,60,759,150,414,264,133.78
7928,136,155,5006,1255,1668,413,195.78
7929,10,452,2534,1199,1541,342,134.66
7930,119,354,9283,325,403,78,50.93
7931,141,450,7224,364,385,21,13.02
7932,22,496,2750,542,1048,506,219.72
7933,63,123,4145,403,617,214,185.1
7934,70,251,1140,344,773,429,303.36
7935,84,494,5900,677,1190,513,476.33
7936,22,138,2178,1091,1189,98,71.06
7937,60,217,4873,595,783,188,123.14
7938,6,215,9010,66,267,201,158.48
7939,120,27,1312,352,498,146,133.59
7940,55,67,2566,557,649,92,81.86
7941,102,212,4528,1404,1522,118,78.65
7942,70,340,5690,514,958,444,209.23
7943,78,452,6080,1047,1133,86,32.11
7944,126,302,7171,1161,1215,54,39.18
7945,90,114,4240,1282,1741,459,251.63
7946,41,263,4006,965,1248,283,203.74
7947,147,496,7697,2,229,227,88.1
7948,30,314,9536,849,1296,447,277.27
7949,65,50,1411,594,727,133,102.3
7950,51,116,990,92,297,205,174.08
7951,90,395,7172,1278,1671,393,324.08
7952,108,469,8364,1041,1160,119,46.55
7953,37,462,1979,109,458,349,246.03
7954,77,184,6237,720,1307,587,219.16
7955,15,60,2253,907,947,40,28.22
7956,146,382,7021,854,1337,483,195.21
7957,52,148,5893,1389,1653,264,170.78
7958,116,405,2105,1374,1942,568,431.91
7959,44,485,5029,519,708,189,113.54
7960,24,467,7116,732,1154,422,307.41
7961,112,356,7268,1100,1578,478,457.62
7962,29,301,7190,1291,1489,198,174.71
7963,111,258,8770,998,1467,469,336.14
7964,107,305,2074,797,1279,482,220.19
7965,1,500,4572,1040,1264,224,94.54
7966,70,61,7296,116,248,132,80.79
7967,115,250,5364,775,1334,559,258.03
7968,20,394,3330,335,441,106,52.52
7969,18,286,742,448,929,481,330.95
7970,14,186,9753,9,348,339,269.93
7971,85,246,6521,39,180,141,121.81
7972,123,71,1179,238,431,193,75.11
7973,55,230,5014,433,623,190,169.03
7974,4,197,3796,491,1081,590,508.48
7975,22,420,4152,854,1244,390,382.79
7976,50,220,8879,907,1502,595,304.88
7977,106,42,3065,1300,1517,217,98.39
7978,125,98,4375,571,1065,494,485.28
7979,109,248,3054,89,168,79,69.09
7980,45,106,5200,469,844,375,366.95
7981,45,382,5859,30,624,594,283.5
7982,2,356,4396,1278,1564,286,245.93
7983,115,398,8274,1344,1661,317,167.93
7984,105,380,2972,969,1219,250,196.42
7985,131,154,7320,504,721,217,134.95
7986,59,468,1224,1039,1533,494,165.87
7987,121,405,9010,682,701,19,6.73
7988,23,366,1432,344,477,133,48.35
7989,14,477,8238,1246,1383,137,98.56
7990,13,195,6152,65,479,414,171.77
7991,69,198,6909,1357,1493,136,73.82
7992,21,423,7190,1340,1572,232,135.53
7993,11,74,8673,986,1069,83,31.74
7994,47,458,3410,627,872,245,84.66
7995,57,224,4384,1301,1374,73,57.28
7996,121,178,7995,942,1279,337,194.04
7997,2,138,5996,1162,1551,389,283.31
7998,78,184,4745,60,585,525,495.78
7999,71,425,3480,771,1350,579,356.15
8000,53,92,290,608,1135,527,453.42
8001,64,328,3711,120,594,474,405.49
8002,32,460,5453,468,962,494,446.64
8003,100,5,546,1084,1502,418,293.07
8004,53,191,1772,1009,1159,150,97.13
8005,146,415,7244,723,1109,386,200.38
8006,74,262,3537,74,373,299,136.72
8007,39,203,24,957,1217,260,111.46
8008,5,298,3697,288,833,545,244.44
8009,143,222,6199,999,1111,112,72.13
8010,111,160,9773,893,1396,503,455.28
8011,117,252,4291,852,1183,331,134.63
8012,53,19,3349,654,1096,442,319.42
8013,37,106,8618,244,785,541,499.79
8014,119,440,5541,620,827,207,149.01
8015,76,161,809,1281,1858,577,438.34
8016,58,236,2083,808,979,171,91.61
8017,92,109,1981,68,487,419,411.58
8018,95,483,6738,6,384,378,168.53
8019,136,226,3341,511,733,222,182.55
8020,148,296,2671,432,809,377,331.71
8021,76,146,7648,798,1155,357,264.0
8022,74,199,1340,221,467,246,206.53
8023,126,318,3581,761,1113,352,124.25
8024,139,305,8338,949,1375,426,348.4
8025,140,189,6413,826,1093,267,184.62
8026,144,358,3504,820,865,45,31.54
8027,12,28,9399,684,1165,481,210.23
8028,18,340,2190,182,598,416,245.0
8029,31,221,8794,1111,1544,433,306.6
8030,128,377,2268,1334,1439,105,60.86
8031,22,351,6832,495,650,155,153.82
8032,72,296,7341,414,691,277,148.61
8033,39,196,573,130,455,325,301.64
8034,20,394,5135,190,636,446,231.72
8035,122,361,4218,489,833,344,240.98
8036,147,437,3818,96,257,161,64.56
8037,24,417,5505,1050,1532,482,439.01
8038,147,267,8694,366,745,379,370.05
8039,127,83,348,656,1209,553,481.76
8040,131,389,6222,96,321,225,82.7
8041,1,452,3979,681,919,238,145.28
8042,36,451,4644,672,1020,348,323.09
8043,72,396,668,1232,1688,456,430.95
8044,65,305,333,91,317,226,175.71
8045,142,47,921,282,858,576,554.0
8046,35,66,1369,1086,1388,302,255.06
8047,110,47,2521,479,721,242,190.48
8048,99,364,9085,1404,1573,169,78.17
8049,126,389,5870,572,997,425,276.76
8050,59,205,3287,858,1063,205,93.18
8051,54,346,9395,1164,1213,49,34.63
8052,129,139,2269,1323,1628,305,177.87
8053,136,280,6195,1264,1686,422,403.83
8054,72,57,1510,620,907,287,113.58
8055,144,324,5528,167,387,220,94.46
8056,64,68,4079,561,620,59,49.47
8057,134,310,9055,944,1299,355,243.83
8058,114,248,1021,165,758,593,571.5
8059,90,441,1984,327,380,53,39.38
8060,134,318,9297,244,657,413,325.49
8061,14,164,636,698,1139,441,255.08
8062,35,391,4528,470,777,307,224.26
8063,91,208,8165,276,388,112,90.81
8064,74,273,8472,23,424,401,137.71
8065,112,92,897,294,868,574,552.59
8066,139,455,9033,686,1047,361,124.61
8067,125,246,5811,669,760,91,33.24
8068,137,444,3244,323,915,592,546.99
8069,46,34,5630,117,606,489,238.12
8070,136,238,1972,216,274,58,39.77
8071,79,159,8358,1029,1263,234,147.77
8072,51,242,1743,1157,1704,547,379.28
8073,30,363,1901,930,1404,474,286.69
8074,108,113,9900,805,1110,305,105.87
8075,65,164,2728,305,727,422,332.28
8076,82,276,9633,262,680,418,216.13
8077,57,295,1388,656,1159,503,296.95
8078,149,447,841,821,1141,320,276.34
8079,24,27,6311,214,723,509,230.63
8080,144,250,7555,735,1320,585,464.12
8081,41,132,7527,1283,1541,258,256.87
8082,77,247,7064,759,811,52,39.87
8083,139,444,1942,285,498,213,168.83
8084,80,160,4594,1181,1745,564,316.26
8085,54,264,352,1176,1392,216,77.74
8086,26,194,5937,981,1384,403,194.89
8087,127,391,2731,936,1190,254,138.43
8088,72,486,3746,1243,1645,402,188.26
8089,111,234,4097,1029,1508,479,215.62
8090,115,416,8575,1002,1406,404,321.39
8091,6,234,3449,638,1211,573,392.23
8092,39,183,2267,992,1438,446,185.17
8093,127,375,4886,477,647,170,74.08
8094,17,283,5582,811,1160,349,329.1
8095,19,42,2136,1233,1293,60,35.12
8096,52,62,2669,1331,1798,467,319.67
8097,72,84,2461,99,238,139,122.24
8098,132,452,7169,880,1028,148,102.14
8099,109,416,1324,1326,1362,36,31.69
8100,107,239,3418,1236,1673,437,350.46
8101,109,271,7077,1198,1327,129,54.27
8102,99,433,6985,1238,1595,357,134.91
8103,69,405,4557,1213,1540,327,258.1
8104,103,442,4600,35,466,431,194.17
8105,16,332,1022,588,848,260,100.81
8106,23,468,5327,822,1267,445,293.02
8107,120,328,6650,663,858,195,160.72
8108,56,158,6172,1124,1722,598,556.82
8109,94,33,8780,895,1440,545,519.25
8110,14,441,4206,1418,1991,573,425.5
8111,134,473,9107,444,552,108,77.08
8112,30,369,1675,992,1438,446,379.07
8113,48,220,3331,767,1358,591,247.13
8114,60,94,7620,1348,1366,18,8.32
8115,36,479,9688,1315,1718,403,350.87
8116,14,101,4507,1408,1907,499,274.49
8117,72,305,9379,1336,1826,490,475.77
8118,82,390,2407,604,1171,567,366.2
8119,94,198,9691,237,342,105,86.99
8120,54,499,5257,1385,1542,157,77.3
8121,96,254,8372,856,1265,409,254.1
8122,5,430,3069,639,1019,380,337.63
8123,79,140,1750,1346,1779,433,410.65
8124,17,475,9772,977,1427,450,360.8
8125,132,70,5935,315,845,530,471.36
8126,125,296,526,432,484,52,45.6
8127,4,135,5752,915,1292,377,146.95
8128,112,429,3447,1340,1626,286,176.03
8129,39,36,4263,315,359,44,37.84
8130,4,48,687,831,859,28,23.58
8131,97,480,4358,1258,1767,509,448.68
8132,65,259,6953,957,1386,429,162.99
8133,113,81,3797,141,740,599,474.63
8134,58,463,4226,397,793,396,191.67
8135,85,336,385,1262,1703,441,387.02
8136,128,379,5525,1226,1736,510,245.94
8137,92,51,8806,1247,1378,131,80.32
8138,93,54,9385,1431,2017,586,577.55
8139,87,312,9357,1327,1844,517,379.78
8140,42,188,1542,726,792,66,47.06
8141,67,253,9452,191,674,483,252.36
8142,123,70,2169,441,506,65,25.37
8143,70,284,9006,1207,1740,533,334.47
8144,111,250,5728,75,121,46,40.63
8145,2,452,8877,19,223,204,93.59
8146,129,172,4319,814,1407,593,380.64
8147,21,79,5458,1021,1155,134,90.6
8148,26,409,626,926,1526,600,246.48
8149,9,324,6761,1013,1383,370,362.15
8150,55,390,5513,361,958,597,234.77
8151,134,420,2285,640,665,25,12.81
8152,93,250,9697,197,266,69,31.75
8153,36,144,6272,1412,1898,486,331.59
8154,74,271,9297,1227,1742,515,424.36
8155,66,193,8471,259,471,212,192.14
8156,88,124,6741,115,446,331,249.69
8157,83,471,6036,1314,1557,243,172.12
8158,95,480,7966,348,613,265,240.56
8159,18,321,5547,1183,1536,353,313.03
8160,22,120,1702,756,1160,404,309.0
8161,59,87,4530,530,699,169,118.64
8162,86,451,1631,1357,1794,437,150.93
8163,33,396,8840,935,1445,510,405.23
8164,69,229,2482,1066,1419,353,133.87
8165,109,358,1598,1390,1798,408,347.06
8166,28,318,5567,1420,1588,168,82.79
8167,23,477,1993,380,902,522,228.77
8168,95,127,1322,1027,1578,551,263.24
8169,33,314,6968,1103,1144,41,25.39
8170,99,295,6185,545,1119,574,421.07
8171,148,226,9300,151,620,469,224.98
8172,148,470,7957,677,851,174,70.36
8173,4,175,1883,99,544,445,346.89
8174,36,360,2572,738,954,216,194.66
8175,132,285,9503,858,1091,233,138.29
8176,28,93,6357,567,626,59,42.04
8177,102,253,799,1126,1514,388,259.47
8178,34,323,2554,378,723,345,308.14
8179,11,334,4835,1303,1639,336,328.98
8180,125,128,3899,779,1289,510,489.14
8181,48,491,8135,1157,1525,368,141.94
8182,28,480,5585,559,776,217,94.29
8183,95,455,2057,736,1028,292,192.82
8184,79,212,3273,554,832,278,240.19
8185,67,19,3838,360,478,118,48.91
8186,138,261,1969,1183,1471,288,209.01
8187,38,62,333,1404,1857,453,203.75
8188,103,322,129,45,414,369,359.8
8189,79,348,5185,714,1288,574,378.66
8190,33,50,9219,505,979,474,273.45
8191,33,52,58,137,207,70,29.01
8192,37,175,4798,818,1021,203,137.47
8193,132,405,5788,10,134,124,44.83
8194,69,469,9578,797,1071,274,126.51
8195,38,38,7904,945,1123,178,93.81
8196,137,179,5902,678,1213,535,405.47
8197,1,148,1619,98,160,62,44.75
8198,137,331,6983,1298,1712,414,163.63
8199,80,427,8236,969,1124,155,65.02
8200,34,358,331,527,694,167,145.35
8201,95,353,3649,836,972,136,111.01
8202,78,156,4909,369,476,107,91.18
8203,71,426,8076,959,1178,219,205.97
8204,70,115,3405,1029,1561,532,182.55
8205,3,219,622,464,781,317,123.96
8206,8,36,8247,36,135,99,70.66
8207,77,431,7782,169,520,351,189.71
8208,95,16,2852,1206,1509,303,147.54
8209,49,150,7744,1406,1522,116,85.0
8210,128,267,3019,1292,1619,327,172.22
8211,121,341,8434,413,845,432,416.51
8212,3,62,3254,1369,1904,535,440.11
8213,111,325,2289,1074,1455,381,142.86
8214,117,295,1761,180,547,367,333.47
8215,13,351,3680,784,1172,388,225.78
8216,18,300,106,404,838,434,234.97
8217,96,353,5587,172,562,390,305.26
8218,139,206,3189,299,697,398,315.7
8219,89,345,999,638,924,286,124.43
8220,9,165,5307,863,1366,503,213.26
8221,89,133,5514,52,140,88,78.37
8222,61,38,3956,472,714,242,118.14
8223,21,439,28,650,816,166,158.49
8224,142,384,8332,891,1476,585,248.15
8225,103,419,5889,695,1086,391,176.82
8226,64,447,9780,465,650,185,105.02
8227,150,209,5388,1135,1695,560,449.57
8228,47,407,4772,1050,1223,173,162.05
8229,140,367,8440,539,1124,585,420.19
8230,95,497,8214,421,447,26,15.09
8231,41,90,1479,689,804,115,44.27
8232,35,61,2018,1244,1566,322,307.49
8233,66,413,5633,855,1078,223,185.15
8234,49,123,3540,835,1071,236,157.34
8235,130,328,9995,796,1023,227,148.75
8236,59,161,8006,172,334,162,73.65
8237,76,82,1625,1053,1210,157,54.54
8238,28,276,9933,129,621,492,396.06
8239,134,139,1143,548,572,24,15.24
8240,8,261,9109,775,1132,357,344.45
8241,39,125,5229,592,1040,448,442.09
8242,83,260,14,1265,1379,114,103.67
8243,1,223,9577,1285,1346,61,35.12
8244,109,489,8449,588,863,275,165.58
8245,35,47,6968,544,765,221,107.57
8246,9,92,4988,1288,1467,179,172.77
8247,7,349,2341,469,824,355,274.54
8248,46,385,4185,241,625,384,187.87
8249,42,17,2171,770,954,184,141.77
8250,132,401,2205,1347,1520,173,171.66
8251,100,402,1314,476,1009,533,323.34
8252,71,351,2521,607,987,380,198.38
8253,102,122,8002,596,990,394,218.24
8254,28,491,8522,191,389,198,185.63
8255,63,247,951,1254,1847,593,462.02
8256,148,329,1332,913,1026,113,79.44
8257,26,378,7479,675,771,96,76.97
8258,59,227,987,1197,1682,485,375.67
8259,68,481,4932,834,917,83,35.02
8260,101,277,5605,595,910,315,110.26
8261,137,146,7466,801,1258,457,224.39
8262,35,421,992,530,574,44,18.35
8263,105,300,2074,939,1176,237,194.44
8264,3,322,4212,1331,1920,589,234.09
8265,132,411,853,923,1448,525,376.62
8266,100,174,6682,752,1105,353,234.66
8267,98,224,6492,1211,1464,253,235.07
8268,117,445,4543,1266,1715,449,162.78
8269,15,151,518,463,790,327,225.07
8270,45,14,9083,997,1546,549,309.14
8271,73,438,7298,1165,1426,261,123.29
8272,48,319,7129,314,755,441,297.12
8273,134,209,9629,513,805,292,248.1
8274,28,47,9629,1351,1449,98,69.73
8275,114,292,1053,253,599,346,172.9
8276,143,111,786,382,829,447,271.9
8277,132,252,1612,612,951,339,299.2
8278,20,4,8035,173,427,254,208.56
8279,55,163,1954,224,649,425,245.74
8280,111,190,8315,501,799,298,188.41
8281,61,383,8151,1394,1917,523,260.86
8282,10,91,5961,1165,1318,153,81.33
8283,131,82,5550,1006,1049,43,26.92
8284,21,386,540,237,272,35,24.99
8285,134,356,9990,1038,1158,120,63.99
8286,116,239,4146,911,1344,433,212.15
8287,72,194,2044,846,980,134,82.07
8288,55,495,5048,1261,1847,586,434.2
8289,77,381,4492,567,974,407,385.79
8290,46,497,2475,1067,1634,567,397.43
8291,63,466,9797,760,1230,470,408.86
8292,19,119,7330,870,1233,363,308.6
8293,42,16,8583,705,1104,399,327.13
8294,104,95,7478,543,807,264,156.82
8295,149,180,8792,1228,1600,372,231.49
8296,121,402,3422,1051,1413,362,224.49
8297,47,60,1330,1316,1663,347,179.32
8298,2,6,8834,1401,1873,472,461.23
8299,113,305,4219,1267,1565,298,217.66
8300,59,410,9962,144,408,264,134.37
8301,114,272,2902,947,1150,203,167.64
8302,25,79,6560,633,948,315,259.5
8303,106,85,6150,996,1592,596,328.32
8304,8,75,8702,303,580,277,168.89
8305,69,256,6256,881,1412,531,469.66
8306,72,178,6871,623,873,250,216.18
8307,149,356,9250,1117,1378,261,113.11
8308,45,90,3568,801,1228,427,390.93
8309,37,83,5329,1159,1641,482,185.85
8310,135,155,9001,626,725,99,52.6
8311,133,175,8669,138,256,118,69.61
8312,117,494,8664,1250,1766,516,220.44
8313,46,289,337,1328,1878,550,353.8
8314,115,134,9089,497,768,271,243.61
8315,67,229,6168,1133,1449,316,287.28
8316,34,195,5279,345,455,110,97.2
8317,44,124,1347,1421,1499,78,54.44
8318,119,9,2967,185,278,93,89.48
8319,75,265,648,591,878,287,218.56
8320,88,469,8575,414,929,515,311.37
8321,80,482,3316,1421,1822,401,304.33
8322,115,261,4971,792,943,151,126.72
8323,86,350,8535,641,998,357,275.23
8324,74,227,3750,699,1058,359,159.56
8325,19,113,787,790,1225,435,218.82
8326,96,131,9726,1096,1232,136,76.85
8327,134,396,1722,471,519,48,28.35
8328,12,11,5039,980,1363,383,197.81
8329,48,54,5313,553,1061,508,431.05
8330,47,278,2873,35,529,494,203.98
8331,87,434,5532,20,556,536,441.35
8332,138,300,9223,422,540,118,63.09
8333,87,149,7045,1081,1465,384,210.42
8334,12,459,299,514,981,467,249.44
8335,84,498,9408,628,813,185,95.84
8336,76,135,2180,274,293,19,10.65
8337,44,189,3593,948,981,33,14.52
8338,71,211,8843,90,124,34,24.0
8339,41,348,1066,496,874,378,239.19
8340,67,376,7793,44,625,581,377.23
8341,57,240,8412,1249,1662,413,275.68
8342,93,379,5818,1063,1445,382,272.62
8343,110,90,7889,1399,1573,174,92.52
8344,83,139,5832,257,374,117,114.8
8345,58,277,619,1277,1599,322,156.29
8346,100,390,4498,308,369,61,41.95
8347,68,20,698,858,1096,238,218.16
8348,142,258,8288,131,476,345,324.59
8349,4,56,3355,1260,1642,382,320.47
8350,51,442,3086,1401,1716,315,174.26
8351,111,148,4381,297,725,428,316.32
8352,3,11,1532,139,666,527,306.91
8353,6,470,1375,555,1048,493,259.29
8354,52,284,4863,1113,1219,106,87.24
8355,61,214,7589,339,366,27,23.98
8356,36,19,1403,1275,1799,524,180.59
8357,40,23,454,772,1319,547,266.47
8358,35,14,920,11,313,302,203.89
8359,97,274,9969,218,650,432,429.48
8360,143,377,179,929,1268,339,225.74
8361,148,218,3632,47,599,552,362.21
8362,136,272,4543,156,532,376,130.14
8363,9,410,5808,697,882,185,169.77
8364,17,312,7246,676,933,257,130.99
8365,92,224,5995,1436,1965,529,207.3
8366,93,442,7000,645,1028,383,314.75
8367,33,465,6451,876,936,60,23.81
8368,70,197,8512,806,883,77,49.88
8369,44,238,7518,625,728,103,59.99
8370,118,457,2858,509,535,26,17.82
8371,100,271,5876,1396,1899,503,188.57
8372,85,494,9792,1140,1351,211,128.85
8373,96,239,6117,230,729,499,302.63
8374,11,458,6441,840,1217,377,158.97
8375,80,100,4398,962,1501,539,450.48
8376,133,380,4114,65,229,164,84.86
8377,60,18,3677,1173,1630,457,456.0
8378,136,16,4499,316,468,152,143.41
8379,140,245,6595,1226,1349,123,44.39
8380,55,1,5610,550,582,32,29.66
8381,49,64,8691,268,777,509,400.45
8382,85,384,5042,1146,1527,381,306.41
8383,54,252,4630,589,1106,517,385.39
8384,9,259,8601,280,337,57,20.52
8385,144,50,1243,722,900,178,120.12
8386,145,207,7527,1439,1787,348,264.31
8387,150,299,9498,1243,1737,494,223.44
8388,12,376,8140,364,610,246,115.48
8389,137,491,3012,1075,1341,266,167.08
8390,27,222,6422,1018,1395,377,360.58
8391,17,44,7384,315,813,498,269.16
8392,5,292,4912,368,647,279,178.06
8393,90,320,5394,467,850,383,136.63
8394,63,2,9744,893,945,52,48.77
8395,4,414,9383,903,1054,151,55.67
8396,23,239,1458,988,1472,484,346.63
8397,72,426,3634,812,1000,188,172.27
8398,2,166,9115,130,389,259,134.93
8399,100,320,9136,804,1353,549,283.84
8400,41,346,2167,112,493,381,163.72
8401,142,94,6134,751,914,163,105.11
8402,25,386,4741,574,1145,571,214.77
8403,31,191,4878,362,509,147,137.24
8404,52,200,5008,953,1043,90,65.18
8405,102,319,3302,907,987,80,59.87
8406,84,170,4145,643,1064,421,183.98
8407,76,239,4792,292,441,149,107.47
8408,70,417,6097,513,994,481,356.51
8409,56,456,3864,839,1398,559,416.95
8410,72,179,4594,1322,1653,331,245.84
8411,64,91,8901,1243,1708,465,281.9
8412,109,328,1491,1058,1394,336,135.26
8413,79,434,1804,1080,1220,140,96.01
8414,115,38,4467,991,1207,216,175.81
8415,95,269,57,476,991,515,412.88
8416,130,80,1037,5,73,68,45.34
8417,59,470,6022,55,81,26,22.48
8418,62,157,7085,824,1337,513,327.11
8419,69,304,3521,837,1358,521,303.89
8420,63,201,6948,1343,1596,253,230.86
8421,64,74,4812,631,686,55,31.31
8422,112,72,4971,1322,1443,121,40.7
8423,52,33,6558,190,488,298,166.11
8424,72,457,9068,369,581,212,165.28
8425,72,185,6582,771,841,70,45.02
8426,24,133,2499,845,1384,539,243.11
8427,29,355,2014,1198,1747,549,350.0
8428,43,28,9663,989,1429,440,240.48
8429,142,324,4967,279,572,293,260.92
8430,117,96,6800,122,475,353,285.22
8431,96,353,193,586,1011,425,335.54
8432,1,246,7835,157,728,571,434.5
8433,8,378,1961,372,712,340,189.47
8434,65,119,8316,821,1312,491,240.93
8435,118,59,9379,844,1400,556,515.27
8436,43,470,3244,1376,1916,540,520.77
8437,137,22,3791,85,368,283,126.01
8438,40,180,2664,1436,1578,142,105.89
8439,72,288,3064,223,464,241,177.39
8440,62,123,9931,124,658,534,366.28
8441,32,16,7275,11,528,517,263.39
8442,10,231,9907,1413,1527,114,55.61
8443,10,138,2586,318,890,572,382.8
8444,92,307,3830,92,230,138,125.81
8445,46,432,1593,834,1306,472,230.01
8446,10,348,7000,670,756,86,31.75
8447,61,4,1035,953,1416,463,400.55
8448,114,458,1447,779,1225,446,262.78
8449,103,367,8151,1339,1501,162,108.02
8450,19,379,5856,663,851,188,159.67
8451,136,446,8933,932,1045,113,111.92
8452,21,420,520,167,764,597,331.27
8453,19,174,6328,707,1288,581,540.67
8454,32,279,4268,1129,1598,469,223.68
8455,19,373,8537,736,1251,515,376.55
8456,82,377,5631,282,346,64,63.25
8457,78,71,202,1329,1384,55,48.36
8458,42,136,298,239,694,455,378.65
8459,57,222,1839,737,990,253,164.85
8460,138,264,3994,516,615,99,82.36
8461,55,141,9810,637,819,182,160.58
8462,135,464,809,687,1108,421,192.33
8463,106,404,9435,281,717,436,350.97
8464,71,12,7103,488,637,149,96.53
8465,139,163,2884,1214,1275,61,25.49
8466,131,482,5191,881,1251,370,311.55
8467,45,261,4211,1235,1804,569,449.55
8468,109,97,3051,685,746,61,28.96
8469,62,461,4018,237,279,42,29.42
8470,132,254,1608,551,613,62,29.96
8471,70,428,7348,1419,1890,471,215.44
8472,29,197,1001,104,547,443,188.57
8473,127,429,2326,766,1056,290,159.5
8474,143,70,2354,1381,1756,375,176.04
8475,13,276,5289,908,977,69,57.09
8476,101,290,4745,992,1475,483,464.33
8477,33,497,4099,246,661,415,303.23
