record_id,asset_id,sensor_temp_c,sensor_vibration,usage_hours,last_service_days_ago,fault_code,risk_score
8339,2,114.3,2.81,4500.7,139,3,0.6215350837138508
8340,757,52.0,4.57,2163.3,360,3,0.620283789954338
8341,1834,77.8,0.45,754.3,154,0,0.18254482496194824
8342,1174,115.8,3.07,3948.1,75,1,0.5580542617960426
8343,364,109.8,2.06,2628.0,322,0,0.6096194824961948
8344,934,80.0,3.55,2009.1,271,2,0.4624385844748858
8345,1941,44.0,1.0,3097.2,132,0,0.29261461187214616
8346,1144,78.8,2.19,243.0,299,0,0.2992260273972603
8347,69,51.6,1.11,1553.6,186,0,0.2561741248097413
8348,580,86.8,0.4,3066.9,144,0,0.3396679604261796
8349,166,73.9,0.42,4499.7,71,0,0.31482351598173514
8350,317,78.3,3.67,3424.1,202,0,0.4860359969558599
8351,538,116.7,4.78,1472.2,70,0,0.5349380517503807
8352,563,74.7,4.25,3837.4,160,1,0.5093076103500761
8353,826,115.5,2.25,4238.4,69,0,0.5123692541856925
8354,335,43.6,1.88,1445.5,292,0,0.34697222222222224
8355,985,109.8,0.33,3035.0,196,0,0.513162100456621
8356,143,111.5,3.33,635.7,265,0,0.5409924657534247
8357,906,94.9,2.45,4724.1,88,3,0.4555930745814309
8358,1623,83.4,0.47,3390.6,141,0,0.3360226788432268
8359,1683,52.9,0.12,435.1,256,0,0.25796217656012177
8360,63,117.4,1.98,2346.0,2,0,0.339937595129376
8361,251,56.9,0.93,2003.5,174,0,0.27020966514459666
8362,981,55.9,1.28,1780.9,325,0,0.3957425418569254
8363,1714,95.7,0.32,329.3,180,0,0.2699002283105023
8364,780,116.2,2.23,1539.6,339,0,0.6115668188736683
8365,333,91.0,3.22,2195.5,173,0,0.42240753424657534
8366,36,116.4,3.96,4192.4,21,2,0.5849780821917808
8367,660,113.7,2.58,847.0,4,0,0.27659741248097414
8368,1332,108.4,3.22,1199.8,164,1,0.4555383561643836
8369,1428,42.9,4.11,2742.2,57,0,0.345065905631659
8370,744,73.2,2.41,660.4,214,0,0.25945601217656017
8371,1540,52.7,1.14,2153.5,206,0,0.3077667427701674
8372,1968,99.5,4.54,1165.6,117,3,0.4492715372907153
8373,1221,82.2,3.09,1095.7,52,0,0.19324969558599694
8374,1694,76.3,3.82,4418.1,81,1,0.44075593607305946
8375,940,70.4,4.8,2181.6,274,1,0.5580949771689497
8376,1561,53.4,2.91,4253.8,339,0,0.6065779299847793
8377,781,96.3,3.41,3128.7,292,3,0.6250388888888889
8378,391,101.9,3.17,94.3,282,0,0.46243980213089814
8379,1423,81.7,0.46,1910.4,104,0,0.21055494672754949
8380,1517,107.3,3.06,3793.1,103,3,0.5271250380517504
8381,1694,77.3,0.87,1993.7,1,0,0.11167435312024353
8382,905,40.7,3.4,1589.6,232,0,0.3935165905631659
8383,701,67.6,3.27,4230.1,190,0,0.49318820395738205
8384,1005,112.3,4.79,2608.8,320,3,0.8026152207001522
8385,564,53.2,2.4,1123.0,204,0,0.27535692541856926
8386,1754,105.7,0.99,3398.2,153,0,0.471292694063927
8387,215,109.9,2.73,2310.8,277,1,0.5961235920852359
8388,589,110.7,3.7,3864.3,348,5,0.8163804414003044
8389,284,79.3,1.05,483.4,357,0,0.3528829528158295
8390,1466,47.4,4.3,1214.1,148,0,0.35594315068493154
8391,1047,54.0,3.23,2777.1,329,0,0.5367399543378996
8392,1328,62.0,3.21,2281.8,182,0,0.3736433789954338
8393,705,101.9,4.8,772.8,264,0,0.5923625570776255
8394,1843,118.5,2.93,606.2,163,1,0.45842511415525117
8395,259,60.4,4.42,4368.5,169,2,0.5583656773211567
8396,99,110.5,4.54,2625.1,256,3,0.7184066210045662
8397,1706,42.5,2.34,2476.3,342,2,0.4725676560121766
8398,1037,56.2,2.96,1692.9,301,3,0.4329358447488585
8399,1317,104.1,4.93,1893.5,190,0,0.6079326484018264
8400,1775,79.6,1.94,1257.7,217,0,0.2680457382039574
8401,441,92.0,1.31,1698.9,281,0,0.41767100456621004
8402,273,81.2,4.65,1449.7,244,0,0.48670327245053274
8403,216,78.0,4.47,1208.8,114,0,0.33593181126331806
8404,455,65.6,2.25,4407.8,278,1,0.5154257229832573
8405,1615,41.5,4.43,4759.6,178,0,0.588979299847793
8406,704,82.0,4.1,1115.3,176,0,0.3738028158295281
8407,606,83.2,1.06,4062.7,288,2,0.5064970319634703
8408,950,52.1,0.31,58.4,144,0,0.13475129375951292
8409,955,70.1,0.68,142.6,235,0,0.22253409436834096
8410,1013,59.3,4.44,4456.8,245,1,0.6340109589041096
8411,342,77.8,0.93,2519.7,133,0,0.2614445205479452
8412,1991,99.1,0.2,3452.5,249,1,0.5253139269406392
8413,1891,98.0,1.02,1340.3,356,1,0.49957526636225263
8414,1097,117.0,2.85,60.6,264,1,0.5066847792998478
8415,166,92.9,4.48,649.5,100,0,0.36440753424657535
8416,461,43.8,0.21,2807.4,357,0,0.48199406392694066
8417,355,61.6,0.61,4553.2,190,1,0.42647153729071535
8418,1516,109.9,3.16,1838.4,331,1,0.6478608828006088
8419,287,81.9,4.06,2701.4,173,0,0.45595753424657537
8420,1206,72.5,1.7,3599.6,343,2,0.5132197869101979
8421,509,108.2,2.64,3858.9,200,0,0.5963650684931507
8422,1096,102.3,3.99,270.4,113,0,0.3747741248097413
8423,792,104.5,0.15,3890.0,193,2,0.5284779299847794
8424,582,103.6,1.42,4455.0,218,3,0.5776978691019786
8425,185,96.9,3.99,2731.5,363,1,0.7098124048706241
8426,524,111.7,2.41,2939.2,308,0,0.6480118721461188
8427,1649,51.0,1.06,1061.6,188,0,0.23066727549467272
8428,667,62.9,0.19,3450.3,286,0,0.45287054794520554
8429,970,118.9,1.52,4266.5,286,5,0.7143261035007611
8430,1311,102.0,4.06,3361.3,228,0,0.6545136225266363
8431,1471,86.4,3.38,4146.6,342,1,0.6702509893455099
8432,830,74.5,0.59,257.5,311,0,0.29832382039573824
8433,947,95.8,3.13,3547.0,138,0,0.4861940639269406
8434,1762,93.3,3.72,1197.4,21,0,0.2742558599695586
8435,1995,99.1,4.36,2767.7,56,2,0.46834710806697105
8436,1422,55.8,3.15,2894.4,77,0,0.307786301369863
8437,196,51.1,0.13,3691.1,246,0,0.42971864535768645
8438,1991,72.5,2.75,1471.3,21,0,0.1509169710806697
8439,1722,101.7,1.7,988.4,335,0,0.4814027397260274
8440,615,48.0,1.51,1425.8,281,0,0.33583211567732113
8441,1401,46.5,4.36,3977.1,163,1,0.5271417808219179
8442,447,78.1,1.35,3712.9,258,0,0.44188866057838655
8443,953,79.4,1.87,1738.8,40,0,0.1331296803652968
8444,436,94.9,3.79,1440.4,121,0,0.3926356164383562
8445,1313,82.8,0.35,4614.7,208,0,0.4618821156773212
8446,1529,80.4,3.13,3386.0,345,3,0.5807351598173517
8447,1766,88.5,4.03,927.7,36,0,0.2669711567732116
8448,1402,82.4,4.8,821.1,81,0,0.3195892694063927
8449,1933,89.0,3.4,3257.7,232,1,0.5361888127853881
8450,780,59.6,0.79,4138.8,316,0,0.518517808219178
8451,1223,95.7,4.3,2171.0,259,3,0.5976963470319635
8452,1869,99.6,2.62,787.4,281,1,0.45058767123287663
8453,710,78.6,2.67,1317.0,253,0,0.34888356164383566
8454,160,111.8,0.44,2064.4,126,1,0.40642404870624044
8455,1950,90.4,3.96,3703.5,66,1,0.4544684170471842
8456,1984,101.7,0.33,1514.1,66,0,0.26494619482496196
8457,368,103.2,4.43,4789.5,254,4,0.788935692541857
8458,1264,119.7,1.1,4110.1,52,0,0.49638302891933034
8459,1024,60.0,0.85,4497.8,57,0,0.30193257229832576
8460,1379,82.3,3.66,4345.7,33,0,0.39500920852359206
8461,1799,110.3,2.76,4879.5,210,0,0.6818641552511416
8462,1557,110.7,0.21,1610.0,340,3,0.5705022831050228
8463,1934,87.6,2.04,2095.4,101,0,0.2535374429223744
8464,1877,102.9,4.61,3764.9,207,3,0.6994244292237445
8465,399,104.5,3.53,130.3,105,0,0.34124041095890406
8466,1716,52.4,2.75,1978.9,103,0,0.25400281582952816
8467,1334,57.2,0.49,1968.3,173,0,0.26734086757990866
8468,1191,40.1,3.16,2864.2,3,0,0.2391952815829528
8469,1592,76.5,1.71,749.4,346,0,0.35761506849315067
8470,905,71.9,0.29,4485.4,56,0,0.3003304414003044
8471,230,65.4,4.27,3508.8,304,1,0.6238922374429223
8472,1928,119.9,1.5,3046.0,317,2,0.6803866057838661
8473,1966,97.6,3.0,3848.3,250,0,0.6065493911719938
8474,1959,111.3,0.56,1749.6,271,3,0.5185774733637747
8475,1686,63.1,1.91,166.4,323,0,0.30422161339421616
8476,1975,85.4,2.94,2273.8,279,0,0.4737834094368341
8477,1418,62.1,3.74,566.5,281,1,0.40409322678843224
8478,845,40.4,0.38,1811.6,195,0,0.27872663622526633
8479,673,41.8,4.56,3342.6,179,2,0.5198369863013698
8480,932,85.2,3.13,1850.7,193,0,0.383294596651446
8481,1545,96.9,1.67,3353.3,289,0,0.5441102739726028
8482,1772,96.2,0.26,1705.8,238,0,0.40211826484018265
8483,42,99.7,1.89,4079.0,336,3,0.6429048706240487
8484,365,106.3,4.04,3669.6,32,0,0.5152015220700153
8485,689,93.8,1.39,3515.4,30,0,0.29936392694063924
8486,290,44.7,4.75,777.2,40,0,0.2630407914764079
8487,1458,57.0,1.87,987.1,321,0,0.34798957382039575
8488,609,94.7,0.26,3549.5,174,0,0.4377652207001523
8489,1077,111.1,3.77,4359.2,296,3,0.8032751902587517
8490,1868,116.5,1.5,103.5,242,0,0.4295323439878234
8491,719,73.2,3.79,744.6,231,0,0.371658904109589
8492,1373,40.8,4.41,1026.0,348,0,0.5354748858447489
8493,576,66.6,1.5,306.6,51,0,0.06360867579908676
8494,948,79.4,2.62,2485.9,290,0,0.4442790715372907
8495,727,112.8,2.3,1811.0,98,0,0.39233105022831044
8496,749,117.9,1.86,1931.7,365,0,0.6512055555555556
8497,578,91.6,1.13,848.6,357,0,0.4376162861491628
8498,492,61.0,4.1,1189.9,265,0,0.44811468797564685
8499,1345,109.3,3.5,3172.3,139,2,0.5659573059360731
8500,580,74.3,4.93,4163.1,156,0,0.5690824200913243
8501,188,88.9,2.91,2025.7,217,1,0.42082351598173523
8502,203,90.3,0.64,4734.0,311,0,0.6042404870624049
8503,1128,80.0,1.31,1359.1,279,0,0.3303000761035007
8504,609,105.7,1.16,1939.3,181,0,0.4158134703196347
8505,846,61.8,0.41,1427.0,133,0,0.20073896499238963
8506,21,40.4,0.66,4881.2,297,1,0.5424106544901065
8507,1879,63.3,1.86,3480.1,216,0,0.3905991628614916
8508,1964,74.3,3.26,653.6,82,0,0.19519695585996955
8509,361,85.6,1.44,2428.5,90,0,0.24821955859969555
8510,173,42.1,2.64,1908.1,84,0,0.2253845509893455
8511,1106,70.8,3.37,2049.5,174,0,0.36409855403348557
8512,893,89.5,1.03,2663.2,236,0,0.4162584474885844
8513,1226,59.2,2.3,320.4,62,0,0.09442100456621004
8514,1165,99.3,2.97,413.4,49,0,0.2396044140030441
8515,1886,49.1,3.64,3656.8,160,2,0.4586076103500761
8516,354,106.7,2.73,4261.3,43,0,0.47300829528158306
8517,382,62.8,4.69,2291.1,185,1,0.4755664383561644
8518,1233,61.7,2.88,4503.2,328,1,0.6083878234398782
8519,805,105.0,4.58,1729.7,211,1,0.599677397260274
8520,1089,64.7,0.97,1176.0,358,0,0.3922739726027397
8521,690,115.9,0.87,4602.1,126,0,0.5701851598173516
8522,1719,58.5,0.83,2922.1,83,0,0.23813797564687977
8523,1692,101.4,4.47,3869.0,40,0,0.5350296803652969
8524,1358,80.6,3.96,2237.3,198,2,0.43911636225266354
8525,974,42.2,1.54,92.9,141,0,0.13392823439878235
8526,779,58.3,3.92,2165.5,54,0,0.29762062404870626
8527,985,58.4,3.78,2319.7,305,1,0.526077701674277
8528,162,89.0,4.05,3725.4,54,3,0.442948401826484
8529,1621,47.9,4.96,1727.1,80,0,0.36634269406392694
8530,774,67.9,4.47,2546.8,357,1,0.6321829528158295
8531,100,69.8,0.22,2613.2,188,0,0.31686727549467275
8532,1150,87.0,3.97,3521.8,327,0,0.6645079147640792
8533,1042,106.4,4.67,4928.7,118,3,0.7062458904109589
8534,1401,83.2,3.51,1489.8,314,3,0.4879691019786911
8535,29,77.4,3.51,3398.5,1,0,0.29038546423135464
8536,1033,62.9,4.18,2637.6,127,0,0.407848401826484
8537,1511,112.0,2.31,2664.0,245,0,0.5701887366818874
8538,1371,80.6,0.56,2993.5,251,0,0.3988626331811263
8539,851,81.8,4.82,2763.5,157,3,0.4949067732115678
8540,1863,65.8,1.05,792.9,281,0,0.30067100456621004
8541,1684,101.4,3.19,668.5,215,2,0.4317081430745815
8542,488,56.2,0.45,1134.6,253,0,0.2940835616438356
8543,792,42.8,0.67,3854.9,177,0,0.37580494672754944
8544,1656,77.2,4.76,1835.2,85,0,0.3635811263318112
8545,954,115.3,1.43,1455.4,25,0,0.2997977168949772
8546,412,45.6,4.23,246.9,317,0,0.45188105022831054
8547,1070,80.6,3.7,400.8,42,0,0.17728949771689495
8548,1260,110.6,2.16,4718.8,230,0,0.6528678843226787
8549,551,100.0,2.03,3211.5,89,0,0.3728063165905631
8550,1422,105.8,2.31,547.3,228,2,0.4026247336377473
8551,1730,89.7,4.68,4716.1,132,0,0.6151090563165906
8552,1049,44.9,2.84,2849.7,297,3,0.48554954337899536
8553,579,47.6,4.62,2698.2,273,0,0.5738817351598174
8554,181,50.1,0.97,188.5,206,0,0.19860007610350075
8555,675,54.5,0.21,3746.2,59,0,0.262003500761035
8556,1709,82.4,0.45,2093.0,243,0,0.35152891933028924
8557,500,72.2,3.13,731.3,260,0,0.35340403348554034
8558,336,53.2,4.33,3269.8,45,0,0.37808477929984785
8559,1330,82.4,1.55,908.7,267,0,0.30765228310502285
8560,1674,117.4,4.63,1871.0,223,3,0.6907085235920852
8561,1885,42.1,3.85,4415.9,136,0,0.49286202435312026
8562,1116,86.1,2.79,1804.9,240,1,0.40600585996955857
8563,1670,69.5,2.26,2294.3,239,0,0.3630592846270928
8564,835,54.1,1.18,3072.7,39,0,0.20632199391171993
8565,737,98.4,4.89,593.7,235,3,0.542484094368341
8566,1868,106.2,4.25,17.1,239,0,0.5147703957382039
8567,810,74.3,4.35,3457.3,339,1,0.6583279299847793
8568,268,78.8,2.96,3094.4,235,0,0.4505229832572299
8569,358,93.3,3.62,3160.8,88,1,0.4378541856925418
8570,1442,118.3,4.29,3935.0,311,1,0.8680738203957382
8571,286,45.9,0.54,3787.1,240,2,0.4295725266362253
8572,1806,50.9,0.4,2041.8,102,0,0.20658401826484019
8573,96,49.3,4.07,2387.0,318,1,0.5610220700152208
8574,91,90.1,4.87,3046.5,167,0,0.5692058599695586
8575,245,72.5,3.08,1610.8,45,0,0.20258477929984778
8576,1478,103.3,1.12,1299.4,78,0,0.2728662100456621
8577,228,82.4,1.33,1463.2,13,0,0.10649436834094372
8578,1525,68.0,1.24,1120.7,141,0,0.19102823439878236
8579,849,112.0,3.88,2752.1,129,0,0.5738137747336377
8580,54,114.4,4.14,4738.3,83,3,0.6728157534246576
8581,275,101.8,3.39,4409.1,110,2,0.559184398782344
8582,1957,104.2,2.82,1339.4,279,3,0.5183167427701675
8583,586,118.6,3.87,3767.1,309,2,0.8305862252663623
8584,447,64.6,1.15,3958.0,17,0,0.23541400304414004
8585,921,60.8,1.74,1350.3,289,0,0.33894360730593603
8586,1231,100.6,2.06,3897.9,17,0,0.3505195585996956
8587,151,86.6,4.41,3872.8,180,1,0.5768724505327245
8588,1391,75.3,1.61,518.6,335,0,0.33474718417047183
8589,1509,111.3,4.38,3642.3,101,2,0.6271429984779299
8590,1850,73.7,4.03,751.0,146,0,0.3103888888888889
8591,534,115.0,4.22,829.8,213,2,0.5830649923896499
8592,1323,119.8,1.0,4659.0,142,2,0.6096248097412481
8593,387,73.7,4.88,82.5,192,0,0.371925799086758
8594,333,87.2,2.0,1741.2,251,0,0.3659570776255708
8595,664,74.3,3.31,4919.5,233,1,0.5734242770167427
8596,228,104.6,4.41,4556.6,355,2,0.8746786910197869
8597,691,118.2,2.62,199.0,178,0,0.4271681887366819
8598,1520,91.1,0.5,4147.0,223,2,0.4957085235920853
8599,1145,53.5,4.96,10.5,48,0,0.24175228310502284
8600,1146,91.2,2.69,3132.3,330,0,0.5836087519025875
8601,638,76.9,3.91,3735.0,263,0,0.5750159817351599
8602,1818,67.0,2.06,710.6,117,0,0.15032709284627094
8603,1353,66.7,2.84,2398.2,152,0,0.32804611872146117
8604,2,54.3,1.58,3405.6,85,0,0.2668255707762557
8605,905,42.0,4.89,2135.0,157,2,0.4546567732115678
8606,963,106.8,3.51,801.7,74,0,0.36167435312024354
8607,490,85.0,0.51,4147.2,272,1,0.506579604261796
8608,583,51.5,2.27,215.5,92,0,0.11399048706240489
8609,1063,69.4,1.53,1017.8,190,0,0.23006042617960423
8610,1426,64.0,2.9,3602.5,164,3,0.4099105783866058
8611,1334,46.9,3.47,1893.0,243,2,0.4250844748858447
8612,808,49.7,3.3,3663.5,1,0,0.2911076864535768
8613,1155,96.8,2.06,472.2,322,2,0.4176305936073059
8614,1867,49.0,4.75,4025.2,164,2,0.5567272450532724
8615,1907,66.0,4.2,2240.2,161,0,0.41815418569254187
8616,1594,114.4,0.5,4809.4,108,3,0.5569301369863014
8617,1775,71.5,0.68,1608.9,304,0,0.36700890410958903
8618,1485,104.6,1.69,4424.5,252,3,0.612609208523592
8619,316,112.8,4.33,4855.2,351,2,0.9278368340943683
8620,1945,41.7,1.32,4660.1,192,0,0.4342369101978691
8621,1979,83.1,4.29,3591.3,325,0,0.6662092085235921
8622,600,60.4,1.77,3362.1,195,0,0.36486552511415526
8623,536,56.6,0.35,3335.0,149,0,0.32135083713850837
8624,1731,55.0,0.52,856.7,145,0,0.18001453576864535
8625,1984,64.4,0.33,865.2,90,0,0.13025844748858448
8626,589,51.6,2.01,1967.1,151,0,0.24784954337899542
8627,1527,59.7,4.14,917.9,110,0,0.2941177321156773
8628,808,73.0,1.55,4930.6,245,3,0.4976665144596652
8629,948,93.3,0.98,4143.2,301,2,0.5789525114155251
8630,1098,57.9,4.65,2828.1,354,0,0.65707100456621
8631,931,51.3,3.89,1844.4,194,2,0.40563561643835616
8632,1440,52.0,1.72,1968.3,289,0,0.37327694063926936
8633,1984,63.2,0.31,2880.7,45,0,0.20113477929984777
8634,210,88.8,4.5,653.6,111,0,0.3532365296803653
8635,1378,53.9,3.06,1461.8,131,0,0.2715124809741248
8636,1451,58.5,2.41,3643.0,157,0,0.3731012176560122
8637,383,111.7,4.3,4407.7,156,3,0.7167824200913242
8638,171,105.1,0.59,673.2,42,0,0.21520060882800604
8639,211,101.2,1.15,389.9,119,0,0.24811468797564692
8640,956,76.3,1.43,3996.7,1,0,0.22295213089802132
8641,855,45.7,2.03,2031.8,343,3,0.42811978691019786
8642,1250,118.0,2.64,3069.2,46,0,0.4662980213089802
8643,789,83.9,0.97,381.9,13,0,0.05475547945205483
8644,635,61.3,3.21,2745.1,281,2,0.4897932267884322
8645,178,116.4,2.38,1753.7,37,0,0.3587732876712329
8646,1297,90.0,5.0,2322.9,148,0,0.5197653729071537
8647,1073,99.4,4.66,4302.2,354,2,0.8474098934550991
8648,896,98.6,0.71,3398.1,0,0,0.29211666666666664
8649,649,112.2,0.89,2811.7,71,0,0.3999346270928463
8650,585,112.9,0.12,4488.9,177,0,0.5938049467275496
8651,812,77.9,4.86,3062.9,98,2,0.450325494672755
8652,442,92.8,2.62,208.0,112,0,0.22628310502283103
8653,1684,96.8,4.13,262.6,194,2,0.4270911719939117
8654,23,93.6,3.59,4590.0,289,1,0.7004824961948248
8655,1165,112.0,3.34,661.0,253,0,0.5348835616438355
8656,65,69.2,4.95,201.9,41,0,0.24532625570776256
8657,764,43.2,3.26,1539.7,355,0,0.493739802130898
8658,292,76.1,4.59,4132.1,117,3,0.509077092846271
8659,902,67.4,4.97,2878.3,214,0,0.5533393455098935
8660,1634,88.0,0.82,2476.0,301,0,0.45688584474885846
8661,1479,94.6,3.32,2625.6,101,0,0.4072152207001521
8662,1671,81.8,1.59,2133.0,57,0,0.18055479452054793
8663,763,43.6,3.83,3909.0,220,0,0.5400799086757991
8664,1237,99.4,2.51,4386.4,64,1,0.4439141552511416
8665,1234,91.0,1.93,397.8,110,0,0.1836677321156773
8666,999,93.4,1.97,4815.8,138,2,0.46801628614916285
8667,541,95.5,1.65,4914.9,286,3,0.6203483257229833
8668,624,110.1,4.52,1988.2,35,2,0.47764124809741243
8669,290,84.6,3.19,581.4,9,0,0.14540806697108064
8670,758,53.6,2.24,811.6,297,0,0.3323217656012177
8671,1577,51.5,1.52,4496.9,197,1,0.42973645357686446
8672,1552,77.4,2.74,638.4,161,0,0.23183196347031965
8673,212,91.2,3.73,1420.4,220,0,0.45737990867579903
8674,1151,90.6,3.84,1141.9,324,2,0.5408848554033486
8675,420,112.9,2.0,2654.7,337,0,0.6380236681887367
8676,567,74.5,1.14,3024.3,120,0,0.27760570776255705
8677,53,42.3,1.2,2703.7,217,0,0.3483790715372907
8678,919,49.2,2.22,2533.0,181,0,0.3206856925418569
8679,1560,55.2,3.15,1593.0,150,0,0.30215296803652963
8680,1011,87.7,0.73,4121.2,54,0,0.32104840182648403
8681,393,58.4,4.28,2046.1,78,0,0.336905098934551
8682,1093,115.5,2.09,4843.1,152,0,0.6110961187214613
8683,1957,53.3,4.63,1633.0,359,1,0.5939094368340944
8684,1808,48.5,4.56,1454.8,313,0,0.5373336377473364
8685,1556,117.4,0.89,1481.5,54,0,0.339398401826484
8686,23,119.4,2.9,3173.0,341,3,0.766582191780822
8687,1525,107.1,0.41,2700.2,65,0,0.3599273972602739
8688,533,89.3,3.81,4780.9,247,0,0.6635096651445965
8689,1800,68.5,4.48,839.7,53,0,0.2603851598173516
8690,1339,97.9,4.99,216.2,354,1,0.6340765601217657
8691,1868,58.5,4.2,3925.3,106,0,0.4615425418569254
8692,1103,105.7,4.29,2770.9,144,0,0.5808901826484019
8693,498,104.1,2.91,4455.4,286,5,0.7032649923896499
8694,199,94.9,0.89,3183.4,123,0,0.371962100456621
8695,969,75.4,2.0,4663.7,133,0,0.3805556316590563
8696,1834,91.9,2.02,291.2,167,0,0.23613363774733642
8697,602,66.3,3.66,442.6,49,0,0.18000441400304415
8698,1478,42.6,4.73,1581.5,346,0,0.5858428462709284
8699,1491,104.6,0.73,4357.4,234,0,0.5924430745814308
8700,1960,61.6,3.78,3598.4,203,0,0.5039659056316591
8701,1087,113.6,2.73,76.6,299,0,0.5126482496194825
8702,381,114.9,4.12,1232.4,115,3,0.5087117199391172
8703,545,110.2,2.05,1815.8,234,0,0.4856875190258752
8704,1598,107.0,2.85,3704.4,18,0,0.42890502283105025
8705,1072,74.2,4.0,46.9,172,0,0.2930165144596652
8706,327,91.8,4.34,1225.7,18,0,0.30608835616438357
8707,985,61.6,3.13,3805.1,156,0,0.4291935312024353
8708,1308,94.0,3.81,2143.2,306,2,0.5969631659056316
8709,1881,59.8,1.62,4703.9,134,0,0.3837022070015221
8710,976,117.1,2.35,505.3,97,0,0.3461011415525115
8711,1608,44.9,4.34,2648.7,54,0,0.3524650684931507
8712,1685,100.6,1.18,1249.4,152,0,0.3226683409436834
8713,1489,41.1,1.87,3224.5,23,0,0.20014345509893453
8714,1869,108.1,1.64,1123.3,328,0,0.5180600456621004
8715,999,55.1,4.37,248.0,251,0,0.4010015220700152
8716,1066,75.2,3.22,2294.2,193,0,0.385044596651446
8717,293,102.5,4.92,1592.6,223,1,0.6117974124809741
8718,887,85.1,1.26,4753.0,25,0,0.3152199391171994
8719,1124,103.8,0.34,4391.6,291,3,0.6419534246575342
8720,1567,103.6,3.97,457.3,124,0,0.4010920091324201
8721,685,42.7,1.17,2732.1,218,0,0.3508700913242009
8722,17,72.8,2.64,1425.1,256,0,0.35562884322678845
8723,1351,104.6,4.44,3319.8,184,1,0.651803196347032
8724,1910,102.0,3.4,1446.9,354,0,0.6192265601217656
8725,1934,81.3,0.45,4656.0,154,0,0.40652815829528155
8726,229,45.3,2.43,2609.0,326,3,0.47132800608828007
8727,1921,96.1,2.43,2233.3,189,0,0.4147860730593607
8728,493,53.6,2.65,1471.0,236,0,0.3405806697108067
8729,339,119.8,3.16,1048.1,82,0,0.4315580669710806
8730,320,101.0,0.45,4986.3,20,3,0.41194817351598173
8731,1717,64.4,0.33,1706.9,66,0,0.15510175038051752
8732,1052,111.6,3.6,2033.7,6,3,0.4006850076103501
8733,1817,48.9,1.15,2786.3,265,0,0.39680357686453577
8734,1081,54.9,4.28,1197.2,252,0,0.44864809741248096
8735,372,40.2,4.77,1719.2,346,0,0.5961595129375952
8736,631,93.8,0.45,3526.3,23,0,0.29357678843226787
8737,1732,102.9,2.12,4338.1,236,3,0.5917528919330289
8738,1124,89.4,3.2,1689.1,23,0,0.2470656773211568
8739,1197,42.2,2.17,3876.9,309,1,0.5089084474885844
8740,280,81.5,3.04,932.5,347,0,0.446367199391172
8741,1145,108.7,4.6,4048.0,211,3,0.7503607305936072
8742,1691,67.3,2.47,2539.5,328,2,0.4719600456621005
8743,1649,65.8,3.27,434.3,340,0,0.4192967275494673
8744,1681,61.9,0.79,2477.2,45,0,0.17871811263318113
8745,1746,99.5,4.12,2587.5,13,2,0.40528881278538814
8746,367,106.3,2.13,2531.4,109,0,0.3949544901065449
8747,114,61.5,4.98,4994.8,142,0,0.6058359208523593
8748,1928,76.5,1.52,2264.9,216,0,0.3230880517503805
8749,343,94.8,3.73,1851.1,185,0,0.4693442161339421
8750,1298,119.4,1.33,1149.4,328,0,0.5822878234398782
8751,1608,105.4,3.68,4459.3,335,4,0.8067860730593609
8752,1337,43.9,3.99,1395.6,333,0,0.5143095890410959
8753,1130,111.4,2.8,3135.8,315,2,0.6896601217656012
8754,1562,119.8,4.74,1448.0,266,1,0.727144596651446
8755,542,65.6,2.48,3578.9,121,0,0.34133006088280066
8756,1878,111.0,4.63,4971.7,354,3,0.9470487823439878
8757,1788,86.2,0.87,38.8,107,0,0.13431689497716895
8758,89,73.8,2.07,319.0,278,0,0.27627016742770166
8759,436,75.4,4.24,3215.4,339,0,0.6375557077625571
8760,1650,53.1,4.46,3428.5,236,3,0.5699973363774734
8761,961,57.9,4.1,2936.3,279,3,0.5579222983257229
8762,23,62.1,0.75,309.2,122,0,0.12859330289193302
8763,1812,120.0,2.3,3151.0,177,0,0.5789216133942161
8764,633,91.7,4.09,4499.0,214,0,0.6497115677321157
8765,356,70.5,2.35,4848.0,340,1,0.6031689497716896
8766,458,62.8,3.19,775.0,296,0,0.39270852359208525
8767,38,45.0,3.84,3672.0,113,0,0.4298630136986301
8768,602,59.3,0.46,829.8,138,0,0.17212739726027396
8769,1228,48.4,0.43,1215.2,302,0,0.343310197869102
8770,229,76.3,4.69,1110.7,148,0,0.37619870624048707
8771,1340,79.2,2.98,4331.4,10,0,0.31509908675799086
8772,294,107.5,1.72,883.3,183,0,0.3689732876712329
8773,1507,116.0,4.52,3318.8,237,2,0.7688161339421614
8774,267,99.0,2.73,1080.6,196,0,0.3932509893455099
8775,1922,91.7,2.67,4792.6,38,0,0.4106254185692542
8776,1872,60.6,3.02,880.8,68,0,0.1790337899543379
8777,747,69.2,0.47,3015.6,30,0,0.1949305936073059
8778,138,97.6,0.54,4605.6,227,1,0.5609503805175038
8779,1298,73.2,1.05,1759.3,228,0,0.3059580669710807
8780,1573,91.1,3.09,3279.5,37,0,0.35031773211567724
8781,950,85.6,4.52,2107.4,340,2,0.6266911719939117
8782,4,74.3,1.16,1655.0,89,0,0.17322298325722985
8783,17,56.4,2.59,583.3,125,0,0.18589414003044138
8784,994,67.5,3.71,625.2,319,3,0.44005753424657534
