request_id,household_id,waste_type,zone,requested_time_min,assigned_truck_id,estimated_pickup_time_min,load_kg
7304,4340,DRY,Z7,44,115,75,56.5
7305,91,DRY,Z23,219,92,351,10.6
7306,6625,EWASTE,Z19,565,141,702,40.2
7307,6662,WET,Z10,1385,72,1535,57.0
7308,7759,WET,Z5,1228,174,1260,8.1
7309,2075,DRY,Z7,976,23,1082,28.3
7310,2429,DRY,Z22,1310,129,1326,30.6
7311,3439,WET,Z20,774,170,896,37.7
7312,6657,EWASTE,Z6,224,190,235,29.1
7313,856,WET,Z17,962,71,1029,8.6
7314,3796,WET,Z15,337,195,363,47.5
7315,3444,PLASTIC,Z8,957,77,1112,58.1
7316,4861,PLASTIC,Z2,250,111,378,14.9
7317,5778,EWASTE,Z16,175,28,325,39.8
7318,3831,EWASTE,Z13,1066,156,1114,16.3
7319,5005,PLASTIC,Z3,419,7,442,34.6
7320,3615,PLASTIC,Z12,373,125,431,55.2
7321,1679,WET,Z13,759,112,910,4.4
7322,4225,PLASTIC,Z19,1167,193,1271,49.6
7323,3291,EWASTE,Z15,107,82,286,22.9
7324,7407,WET,Z1,1285,1,1413,51.6
7325,4579,PLASTIC,Z18,1267,97,1361,28.5
7326,3058,WET,Z1,1425,26,1490,4.3
7327,5549,DRY,Z22,961,88,1108,11.2
7328,5998,DRY,Z18,346,166,436,38.6
7329,405,PLASTIC,Z11,1216,119,1360,13.9
7330,6125,EWASTE,Z3,227,58,373,59.9
7331,3248,PLASTIC,Z22,1029,46,1140,23.5
7332,4127,WET,Z9,427,15,601,7.1
7333,2679,PLASTIC,Z8,662,178,719,46.9
7334,1228,EWASTE,Z4,216,129,245,54.3
7335,799,PLASTIC,Z23,325,172,373,8.6
7336,6761,DRY,Z15,707,193,772,37.0
7337,6160,DRY,Z3,484,62,601,20.5
7338,3398,EWASTE,Z11,89,198,217,47.8
7339,3733,EWASTE,Z10,454,194,505,42.2
7340,4679,WET,Z23,928,174,1001,18.7
7341,3208,WET,Z3,800,4,823,6.1
7342,3633,WET,Z10,567,199,695,41.3
7343,2881,PLASTIC,Z13,918,17,999,5.2
7344,1185,DRY,Z4,558,69,724,20.4
7345,269,WET,Z4,1245,189,1319,50.0
7346,3853,EWASTE,Z10,626,130,667,38.8
7347,1188,PLASTIC,Z6,1435,152,1472,53.8
7348,3397,DRY,Z2,1239,104,1300,40.5
7349,4990,PLASTIC,Z24,926,22,966,50.1
7350,599,DRY,Z8,880,115,892,53.9
7351,2950,PLASTIC,Z6,29,113,194,49.5
7352,1601,PLASTIC,Z20,253,65,276,4.4
7353,127,PLASTIC,Z16,618,131,662,28.3
7354,5553,EWASTE,Z3,1015,153,1049,17.9
7355,6734,EWASTE,Z11,207,48,231,19.0
7356,83,DRY,Z11,1146,49,1205,25.5
7357,139,WET,Z21,534,23,672,44.1
7358,4842,PLASTIC,Z21,1167,26,1233,17.8
7359,556,EWASTE,Z19,449,133,479,22.6
7360,7691,PLASTIC,Z10,63,197,238,23.5
7361,6858,PLASTIC,Z23,898,184,911,17.7
7362,6658,PLASTIC,Z14,993,76,1028,41.2
7363,3968,EWASTE,Z1,1154,178,1214,2.5
7364,7186,WET,Z5,149,99,321,9.4
7365,6946,EWASTE,Z17,1408,144,1484,19.8
7366,4368,EWASTE,Z21,1046,81,1136,26.0
7367,1480,PLASTIC,Z16,1015,2,1076,51.0
7368,1251,EWASTE,Z3,1086,41,1150,13.5
7369,327,PLASTIC,Z13,193,45,244,24.6
7370,307,EWASTE,Z19,301,132,444,36.1
7371,7138,DRY,Z11,235,3,361,54.4
7372,208,WET,Z17,666,90,681,27.6
7373,4851,WET,Z24,330,163,441,36.8
7374,975,WET,Z24,1069,81,1248,7.0
7375,2312,WET,Z9,1413,60,1477,3.3
7376,3298,WET,Z1,871,64,1027,3.3
7377,7589,EWASTE,Z15,1197,24,1367,32.3
7378,6250,WET,Z25,1062,37,1110,27.1
7379,5916,DRY,Z15,1342,117,1496,18.0
7380,590,EWASTE,Z22,4,82,67,42.6
7381,6549,DRY,Z1,86,18,208,6.3
7382,5392,EWASTE,Z14,151,16,260,48.7
7383,5732,PLASTIC,Z13,236,38,299,45.2
7384,3145,PLASTIC,Z22,852,199,973,27.7
7385,696,PLASTIC,Z15,1261,15,1438,30.3
7386,1130,DRY,Z13,1103,99,1179,12.5
7387,3000,PLASTIC,Z25,1087,105,1196,21.2
7388,6620,PLASTIC,Z22,30,129,133,56.2
7389,1021,WET,Z2,979,43,1136,57.1
7390,457,PLASTIC,Z20,9,37,24,31.2
7391,7595,DRY,Z19,928,108,958,36.4
7392,7836,WET,Z17,635,61,670,33.5
7393,3824,PLASTIC,Z1,1166,149,1310,38.6
7394,5217,PLASTIC,Z23,174,166,289,19.7
7395,6759,PLASTIC,Z18,65,190,105,27.0
7396,3552,EWASTE,Z22,390,3,564,46.8
7397,4315,WET,Z2,1332,60,1355,13.6
7398,5633,EWASTE,Z13,942,77,1098,55.2
7399,4238,EWASTE,Z23,28,43,46,5.0
7400,7238,EWASTE,Z19,1420,68,1451,37.0
7401,7802,PLASTIC,Z14,193,82,225,2.4
7402,4993,EWASTE,Z20,805,96,914,35.0
7403,4181,WET,Z20,693,110,855,24.3
7404,6255,PLASTIC,Z11,850,66,908,42.0
7405,1615,DRY,Z24,1433,78,1578,50.3
7406,1633,DRY,Z7,1092,148,1217,20.6
7407,1412,WET,Z12,434,101,483,40.1
7408,5557,DRY,Z24,845,105,939,24.6
7409,6682,DRY,Z21,1344,130,1519,59.1
7410,2583,WET,Z4,1166,17,1314,19.1
7411,5952,PLASTIC,Z11,933,190,962,24.5
7412,6495,PLASTIC,Z22,972,73,1063,41.4
7413,4871,DRY,Z1,828,129,957,4.2
7414,6718,DRY,Z17,5,137,162,39.7
7415,6746,PLASTIC,Z25,460,182,526,18.4
7416,5390,PLASTIC,Z12,72,190,173,18.0
7417,5099,PLASTIC,Z24,643,176,802,30.1
7418,5163,PLASTIC,Z7,1225,115,1346,24.8
7419,1828,WET,Z10,1022,184,1033,45.1
7420,6823,EWASTE,Z20,1031,58,1159,22.1
7421,1077,DRY,Z11,152,28,270,16.2
7422,1916,DRY,Z15,381,76,560,29.0
7423,4918,EWASTE,Z24,45,128,115,38.2
7424,4417,WET,Z4,7,65,57,41.3
7425,3150,WET,Z4,631,1,692,48.6
7426,7814,EWASTE,Z20,533,84,680,56.4
7427,7276,WET,Z2,721,117,742,35.9
7428,3525,EWASTE,Z20,1424,144,1553,9.2
7429,2856,EWASTE,Z20,1404,113,1550,41.6
7430,2861,EWASTE,Z15,125,71,250,44.4
7431,3930,DRY,Z6,251,169,333,8.2
7432,341,EWASTE,Z4,1269,124,1341,49.2
7433,1749,DRY,Z14,546,74,721,30.9
7434,4046,WET,Z13,292,71,463,49.6
7435,5057,PLASTIC,Z23,681,49,821,7.3
7436,668,EWASTE,Z10,514,10,564,22.2
7437,913,DRY,Z25,1018,4,1147,15.5
7438,2046,EWASTE,Z16,1025,192,1137,7.0
7439,6864,PLASTIC,Z8,1219,75,1326,11.9
7440,465,WET,Z2,699,92,812,3.7
7441,109,EWASTE,Z22,1176,54,1343,34.9
7442,7103,EWASTE,Z9,168,198,324,15.5
7443,5324,PLASTIC,Z24,1081,56,1095,49.6
7444,3714,WET,Z22,1169,2,1312,24.4
7445,7862,WET,Z2,545,129,664,2.5
7446,5860,WET,Z12,150,133,291,33.2
7447,1664,WET,Z18,872,140,1032,24.3
7448,4905,PLASTIC,Z6,256,182,330,14.4
7449,3851,PLASTIC,Z16,429,59,494,46.5
7450,763,DRY,Z11,1422,69,1589,44.1
7451,1620,EWASTE,Z7,1058,13,1236,57.7
7452,2475,EWASTE,Z14,1219,178,1255,26.0
7453,3633,EWASTE,Z3,718,83,850,14.0
7454,2864,WET,Z21,1387,10,1450,41.4
7455,233,WET,Z15,1012,183,1153,11.4
7456,7450,EWASTE,Z16,356,198,512,54.7
7457,1973,EWASTE,Z17,1362,157,1398,48.5
7458,6062,DRY,Z24,245,87,424,42.6
7459,1417,DRY,Z15,782,55,841,14.3
7460,6377,DRY,Z24,1292,37,1334,43.8
7461,3815,DRY,Z20,257,147,276,3.8
7462,6840,EWASTE,Z6,106,137,203,32.4
7463,219,PLASTIC,Z23,265,111,291,10.3
7464,5317,PLASTIC,Z24,197,16,340,39.1
7465,1167,DRY,Z8,778,30,851,29.9
7466,2764,PLASTIC,Z10,631,37,801,33.4
7467,4885,PLASTIC,Z2,596,169,707,11.6
7468,2965,WET,Z4,814,48,916,14.3
7469,2165,EWASTE,Z11,79,61,141,56.3
7470,5062,WET,Z15,995,107,1059,22.7
7471,294,DRY,Z3,715,118,734,5.6
7472,5663,WET,Z16,704,187,793,31.7
7473,1150,WET,Z16,900,193,944,48.0
7474,1028,PLASTIC,Z19,830,181,940,15.3
7475,7232,DRY,Z24,1093,181,1108,5.0
7476,5405,PLASTIC,Z1,596,124,705,40.7
7477,5802,PLASTIC,Z3,778,53,841,4.8
7478,2481,PLASTIC,Z2,1340,149,1350,25.3
7479,2244,WET,Z24,884,179,1049,30.0
7480,6537,PLASTIC,Z19,1356,47,1473,25.9
7481,822,DRY,Z14,1254,88,1330,31.5
7482,1119,DRY,Z5,1252,59,1269,10.0
7483,3188,DRY,Z16,629,62,795,40.7
7484,6664,WET,Z1,402,121,524,36.8
7485,2459,PLASTIC,Z24,336,24,364,8.1
7486,224,DRY,Z6,298,108,415,19.6
7487,7343,EWASTE,Z1,726,71,865,12.3
7488,1768,WET,Z7,277,175,329,29.4
7489,2884,WET,Z18,19,33,65,31.9
7490,6953,PLASTIC,Z3,951,55,1059,52.5
7491,6660,DRY,Z1,963,198,1022,37.7
7492,4562,EWASTE,Z16,280,179,364,30.3
7493,3308,WET,Z2,1425,69,1579,33.0
7494,2854,PLASTIC,Z4,446,46,490,54.4
7495,4562,EWASTE,Z7,111,60,205,34.8
7496,938,PLASTIC,Z15,175,39,307,49.6
7497,2546,PLASTIC,Z4,776,28,838,45.8
7498,119,WET,Z21,1364,186,1386,23.6
7499,2238,EWASTE,Z19,1131,122,1246,50.2
7500,3056,EWASTE,Z2,1360,27,1394,49.8
7501,4560,WET,Z4,982,95,1057,34.2
7502,7584,WET,Z16,759,52,831,46.2
7503,5832,DRY,Z20,106,76,161,59.4
7504,5815,WET,Z5,1345,91,1434,29.8
7505,3397,PLASTIC,Z4,404,4,433,8.9
7506,623,EWASTE,Z16,195,18,208,5.1
7507,2756,EWASTE,Z17,1270,117,1333,12.8
7508,5442,DRY,Z22,1060,34,1174,24.6
7509,4322,WET,Z6,934,67,1017,22.2
7510,793,DRY,Z8,693,94,832,3.7
7511,4481,EWASTE,Z17,95,48,156,59.9
7512,2065,EWASTE,Z15,923,75,941,29.2
7513,3750,WET,Z9,491,44,563,13.1
7514,5947,EWASTE,Z6,179,119,300,8.1
7515,4739,EWASTE,Z3,80,109,178,29.2
7516,4517,WET,Z2,999,167,1078,3.8
7517,3297,WET,Z10,1016,121,1052,17.4
7518,5932,WET,Z18,636,96,653,18.7
7519,1510,DRY,Z15,491,143,632,40.7
7520,5336,WET,Z15,555,133,603,55.2
7521,3444,EWASTE,Z21,581,2,612,39.0
7522,3568,WET,Z22,1095,46,1214,59.6
7523,3177,DRY,Z17,1387,123,1409,23.7
7524,7620,WET,Z6,628,171,691,14.6
7525,6885,WET,Z7,1352,39,1482,37.7
7526,4709,EWASTE,Z4,1249,23,1418,56.3
7527,1187,PLASTIC,Z18,261,100,308,4.6
7528,2178,DRY,Z8,671,60,723,13.7
7529,4374,WET,Z12,789,192,921,50.6
7530,554,DRY,Z13,120,65,205,54.1
7531,1132,PLASTIC,Z12,1017,54,1175,38.6
7532,6181,DRY,Z8,650,110,763,5.5
7533,51,PLASTIC,Z24,572,82,617,16.6
7534,6306,WET,Z5,1107,23,1167,54.5
7535,7763,PLASTIC,Z1,602,91,676,15.0
7536,2094,WET,Z13,84,86,100,18.8
7537,5898,EWASTE,Z21,1231,155,1292,59.3
7538,1619,DRY,Z12,1133,80,1272,55.4
7539,5579,WET,Z21,595,80,667,5.1
7540,7665,DRY,Z13,660,68,728,40.5
7541,4205,DRY,Z6,762,74,890,54.4
7542,1223,EWASTE,Z23,733,37,782,30.0
7543,2984,WET,Z7,513,56,546,22.9
7544,6716,DRY,Z13,733,133,824,45.5
7545,1039,DRY,Z15,1118,30,1188,44.8
7546,1572,PLASTIC,Z3,1153,150,1191,21.8
7547,3501,WET,Z15,1294,117,1453,11.6
7548,4647,EWASTE,Z6,1013,176,1049,29.8
7549,6479,WET,Z3,311,144,417,19.6
7550,1520,PLASTIC,Z21,723,110,791,47.5
7551,2985,PLASTIC,Z3,1051,136,1131,35.1
7552,3132,PLASTIC,Z9,462,116,588,20.3
7553,673,WET,Z13,228,183,240,9.7
7554,6940,PLASTIC,Z3,812,152,977,46.0
7555,858,DRY,Z16,619,8,650,12.3
7556,2742,WET,Z18,1290,111,1330,16.1
7557,123,WET,Z3,96,94,153,10.7
7558,4724,WET,Z1,946,163,989,4.6
7559,7551,DRY,Z12,1428,34,1496,36.2
7560,7656,WET,Z17,767,96,938,44.0
7561,1411,DRY,Z4,535,120,639,44.2
7562,2913,PLASTIC,Z16,1117,87,1127,11.7
7563,1116,WET,Z1,1135,111,1226,31.8
7564,4800,DRY,Z17,940,172,1061,40.4
7565,2159,WET,Z21,1186,87,1216,8.7
7566,6384,DRY,Z7,697,119,769,44.2
7567,7303,PLASTIC,Z2,200,85,310,59.8
7568,7658,WET,Z9,1151,103,1255,43.3
7569,7929,DRY,Z18,348,150,527,8.4
7570,3102,DRY,Z15,1094,38,1273,17.6
7571,3800,WET,Z1,3,77,180,52.9
7572,6669,PLASTIC,Z15,1305,71,1355,54.0
7573,5259,PLASTIC,Z3,345,128,480,43.6
7574,1617,WET,Z9,471,185,498,39.0
7575,7947,WET,Z9,922,7,1013,41.5
7576,2707,PLASTIC,Z11,1176,28,1217,39.7
7577,4096,EWASTE,Z14,66,102,137,44.9
7578,4144,DRY,Z1,1165,58,1320,3.3
7579,4762,WET,Z18,1270,43,1410,24.1
7580,3540,EWASTE,Z11,499,132,591,29.7
7581,1806,PLASTIC,Z8,502,27,636,57.1
7582,3010,DRY,Z1,1025,156,1130,46.9
7583,3486,PLASTIC,Z14,257,21,315,49.0
7584,2605,EWASTE,Z23,1230,128,1346,32.0
7585,4030,DRY,Z14,1371,198,1421,13.4
7586,5822,EWASTE,Z25,902,158,988,37.8
7587,7941,PLASTIC,Z15,698,45,867,30.9
7588,1162,WET,Z5,259,166,404,4.3
7589,7491,WET,Z13,317,28,412,32.2
7590,5854,PLASTIC,Z17,971,81,1081,13.9
7591,5382,DRY,Z18,353,86,471,28.9
7592,2519,EWASTE,Z16,1375,21,1499,9.1
7593,5808,WET,Z25,783,142,833,28.2
7594,1946,WET,Z17,732,126,886,33.3
7595,2264,DRY,Z15,83,65,262,38.9
7596,7173,DRY,Z6,989,45,1000,30.1
7597,2629,PLASTIC,Z20,390,152,437,57.0
7598,802,WET,Z17,996,29,1118,17.3
7599,5353,PLASTIC,Z15,1200,124,1352,17.8
7600,7598,WET,Z1,20,192,187,20.0
7601,482,WET,Z22,518,148,693,54.3
7602,5714,WET,Z10,1196,162,1351,56.8
7603,1165,PLASTIC,Z4,1072,127,1082,30.4
7604,2398,PLASTIC,Z19,1000,125,1122,57.2
7605,5538,WET,Z15,1412,18,1588,55.3
7606,2536,EWASTE,Z12,756,160,880,20.7
7607,983,DRY,Z20,298,6,454,49.5
7608,2017,PLASTIC,Z11,548,47,560,12.3
7609,2279,EWASTE,Z16,730,156,852,44.2
7610,781,PLASTIC,Z17,1231,11,1410,22.3
7611,1940,EWASTE,Z7,75,110,197,33.0
7612,2837,PLASTIC,Z8,238,96,308,52.7
7613,3449,PLASTIC,Z21,1136,157,1170,4.2
7614,827,PLASTIC,Z11,894,103,1034,5.0
7615,3646,WET,Z16,640,128,811,19.4
7616,3728,DRY,Z8,1262,48,1328,40.5
7617,4022,DRY,Z7,1155,46,1217,17.3
7618,4261,DRY,Z13,1091,193,1126,54.1
7619,5584,WET,Z25,530,181,617,14.9
7620,3619,DRY,Z14,1272,9,1296,54.8
7621,4273,PLASTIC,Z20,1261,2,1395,9.5
7622,1598,PLASTIC,Z8,1123,17,1273,23.9
7623,7229,EWASTE,Z2,722,151,855,34.8
7624,6417,WET,Z9,732,111,758,28.1
7625,3968,WET,Z25,470,165,601,14.1
7626,3101,DRY,Z13,442,11,612,5.4
7627,444,DRY,Z7,959,79,1076,25.1
7628,6617,DRY,Z1,847,92,894,38.9
7629,3527,DRY,Z5,917,40,1027,17.9
7630,5954,PLASTIC,Z4,1389,49,1471,37.4
7631,4138,EWASTE,Z5,426,141,508,21.5
7632,7414,PLASTIC,Z7,1375,179,1473,36.4
7633,1989,DRY,Z7,709,119,810,56.4
7634,1467,WET,Z2,24,171,93,50.2
7635,5983,WET,Z2,243,170,413,58.7
7636,172,EWASTE,Z22,93,145,247,56.3
7637,2230,EWASTE,Z22,810,140,854,30.7
7638,4251,PLASTIC,Z16,1358,101,1377,44.8
7639,7548,PLASTIC,Z8,7,92,100,32.7
7640,5324,EWASTE,Z7,431,187,524,32.0
7641,2480,WET,Z13,351,136,473,58.6
7642,7846,WET,Z14,1074,168,1104,3.9
7643,7165,EWASTE,Z5,1439,132,1534,24.8
7644,3840,PLASTIC,Z2,868,85,1039,38.6
7645,3852,DRY,Z2,561,170,584,26.4
7646,1757,DRY,Z5,84,158,100,8.3
7647,4011,DRY,Z7,1194,197,1219,40.7
7648,3757,PLASTIC,Z10,21,198,146,59.5
7649,14,DRY,Z12,548,20,683,24.3
7650,6602,PLASTIC,Z14,179,64,276,56.6
7651,5462,DRY,Z25,405,140,550,13.8
7652,2937,PLASTIC,Z5,191,103,263,46.3
7653,4235,PLASTIC,Z5,398,14,490,39.1
7654,6938,WET,Z15,1098,131,1218,37.3
7655,3774,DRY,Z15,740,147,755,13.0
7656,1360,PLASTIC,Z15,602,94,713,58.3
7657,5641,WET,Z2,1327,186,1416,35.7
7658,1798,PLASTIC,Z3,913,153,1012,7.0
7659,4100,PLASTIC,Z17,1069,157,1188,50.7
7660,1624,EWASTE,Z14,8,176,112,43.5
7661,4067,PLASTIC,Z21,740,122,829,23.8
7662,4207,WET,Z15,581,102,747,20.3
7663,3604,EWASTE,Z23,913,164,970,17.1
7664,3345,PLASTIC,Z2,45,157,158,37.7
7665,5183,PLASTIC,Z2,481,102,532,46.7
7666,3175,WET,Z4,1347,18,1525,35.9
7667,843,DRY,Z4,1262,1,1427,15.9
7668,6490,DRY,Z5,1173,107,1330,47.7
7669,5517,WET,Z13,421,126,473,25.3
7670,2083,WET,Z19,1240,116,1391,55.3
7671,1891,EWASTE,Z18,238,73,253,21.3
7672,4642,PLASTIC,Z4,141,111,271,56.6
7673,2346,EWASTE,Z20,783,9,910,32.0
7674,6974,PLASTIC,Z6,610,17,655,47.1
7675,5185,WET,Z16,238,31,321,50.2
7676,2128,DRY,Z22,462,197,614,13.5
7677,3400,WET,Z4,891,47,999,13.8
7678,7707,DRY,Z3,1407,16,1438,26.7
7679,4812,DRY,Z4,1199,124,1234,42.0
7680,1690,EWASTE,Z3,789,156,877,41.9
7681,3781,DRY,Z5,1109,13,1166,30.8
7682,6,EWASTE,Z24,852,156,958,14.9
7683,5874,EWASTE,Z10,1025,102,1194,17.3
7684,1273,PLASTIC,Z4,1374,23,1531,6.4
7685,4470,DRY,Z7,1220,6,1331,48.1
7686,660,EWASTE,Z10,1282,191,1421,13.7
7687,5380,PLASTIC,Z8,518,101,618,20.2
7688,3401,PLASTIC,Z21,195,65,211,23.0
7689,6424,WET,Z22,211,45,390,18.6
7690,7044,DRY,Z4,1247,60,1348,47.7
7691,6963,DRY,Z7,67,69,239,29.1
7692,7230,PLASTIC,Z16,311,115,444,34.5
7693,4231,WET,Z3,1217,109,1276,34.0
7694,3246,PLASTIC,Z17,1133,191,1253,26.8
7695,1754,EWASTE,Z17,1235,86,1278,53.1
7696,5112,DRY,Z7,430,93,476,10.0
7697,7619,PLASTIC,Z8,426,24,606,25.8
7698,7963,EWASTE,Z11,1297,10,1449,30.1
7699,3308,PLASTIC,Z1,943,121,1001,45.7
7700,2266,WET,Z21,341,56,450,30.1
7701,5413,DRY,Z19,251,137,412,38.3
7702,1222,PLASTIC,Z19,674,34,704,2.1
7703,285,DRY,Z16,1035,123,1109,4.9
7704,2916,DRY,Z4,511,50,630,43.5
7705,5454,EWASTE,Z4,125,30,153,41.2
7706,7548,EWASTE,Z4,71,85,176,26.1
7707,6989,EWASTE,Z20,388,86,399,38.1
7708,2607,WET,Z21,1279,184,1428,47.7
7709,3749,DRY,Z10,1340,8,1354,53.1
7710,3250,EWASTE,Z8,291,172,364,44.6
7711,2114,WET,Z2,652,2,686,36.4
7712,4464,EWASTE,Z14,164,185,258,3.0
7713,2360,PLASTIC,Z18,1351,163,1484,54.5
7714,1395,WET,Z12,1204,71,1342,45.8
7715,1833,PLASTIC,Z8,76,17,180,47.6
7716,1780,WET,Z5,1270,20,1344,52.7
7717,5704,PLASTIC,Z22,560,108,595,46.4
7718,7778,PLASTIC,Z19,891,85,1062,47.4
7719,296,DRY,Z22,94,108,178,21.7
7720,4047,WET,Z7,759,38,898,30.2
7721,5112,WET,Z1,1321,159,1433,50.3
7722,4555,EWASTE,Z22,1139,14,1156,56.1
7723,4782,DRY,Z12,105,153,196,55.4
7724,5028,EWASTE,Z5,1403,71,1566,42.6
7725,4569,DRY,Z12,203,31,317,35.1
7726,5156,EWASTE,Z13,83,14,151,35.7
7727,6765,WET,Z11,476,155,626,52.4
7728,6246,PLASTIC,Z19,47,194,58,47.0
7729,3281,DRY,Z11,1045,174,1175,34.8
7730,6760,DRY,Z9,1420,178,1465,39.4
7731,4604,PLASTIC,Z13,341,52,371,9.5
7732,2124,DRY,Z8,474,48,586,2.0
7733,6253,PLASTIC,Z9,0,182,17,46.8
7734,1929,PLASTIC,Z16,493,163,575,30.0
7735,6902,DRY,Z23,86,140,155,19.8
7736,2462,EWASTE,Z5,302,113,428,28.3
7737,42,PLASTIC,Z6,670,117,742,54.8
7738,618,PLASTIC,Z25,1141,117,1193,47.3
7739,2012,DRY,Z24,355,151,365,36.4
7740,804,DRY,Z22,894,107,1005,15.9
7741,3980,EWASTE,Z25,918,186,1046,21.5
7742,1624,DRY,Z4,514,131,657,53.4
7743,4878,DRY,Z11,587,3,700,55.9
7744,6306,PLASTIC,Z11,149,172,176,31.8
7745,1129,WET,Z1,296,197,472,49.1
7746,6863,PLASTIC,Z25,673,52,706,54.4
7747,1835,PLASTIC,Z18,775,115,944,23.6
7748,1646,PLASTIC,Z23,901,10,925,29.7
7749,2603,WET,Z3,818,114,976,25.8
7750,5903,WET,Z14,468,192,632,10.2
7751,7377,DRY,Z3,723,139,733,38.0
7752,7022,EWASTE,Z14,1244,173,1341,37.3
7753,2808,EWASTE,Z24,574,137,722,24.5
7754,6257,DRY,Z5,113,199,288,42.2
7755,6174,PLASTIC,Z22,42,155,133,8.2
7756,6269,WET,Z16,200,85,368,17.0
7757,4700,PLASTIC,Z19,1311,52,1325,58.4
7758,400,EWASTE,Z2,1017,162,1078,2.2
7759,5540,DRY,Z18,335,30,359,26.0
7760,1379,DRY,Z21,347,161,365,25.0
7761,5601,EWASTE,Z22,539,19,555,38.3
7762,7173,WET,Z22,1206,18,1350,53.2
7763,6518,EWASTE,Z4,1233,186,1386,40.6
7764,4631,DRY,Z5,213,107,352,54.3
7765,7422,EWASTE,Z8,1070,47,1104,3.2
7766,3095,EWASTE,Z8,218,136,370,44.1
7767,4594,EWASTE,Z3,1356,28,1396,37.0
7768,6339,EWASTE,Z12,899,23,1023,42.7
7769,2246,EWASTE,Z6,341,200,369,32.1
7770,5422,EWASTE,Z15,179,195,331,3.6
7771,6629,EWASTE,Z15,699,46,853,59.4
7772,2817,WET,Z1,442,70,489,48.6
7773,5415,DRY,Z1,226,150,364,21.4
7774,3682,DRY,Z7,269,24,443,9.8
7775,4417,EWASTE,Z6,685,113,861,52.3
7776,366,WET,Z14,374,88,518,43.0
7777,5427,WET,Z11,643,12,676,50.4
7778,6982,PLASTIC,Z11,841,33,986,33.1
7779,5584,PLASTIC,Z11,841,126,1004,6.7
7780,2886,DRY,Z11,1156,54,1173,38.3
7781,1499,DRY,Z14,868,84,955,17.5
7782,5711,WET,Z16,616,17,788,19.4
7783,367,PLASTIC,Z17,631,58,738,10.9
7784,6217,PLASTIC,Z19,1219,98,1293,16.9
7785,879,DRY,Z9,266,90,420,40.0
7786,1806,DRY,Z8,119,51,241,3.7
7787,2966,PLASTIC,Z2,1301,116,1384,19.6
7788,5442,EWASTE,Z4,574,119,703,56.7
7789,2826,WET,Z18,20,181,38,5.1
7790,2087,EWASTE,Z18,1349,18,1422,12.5
7791,2863,WET,Z4,153,52,185,45.1
7792,3330,EWASTE,Z8,969,43,1025,27.8
7793,7422,WET,Z18,608,174,620,56.9
7794,558,DRY,Z20,806,52,959,56.9
7795,5077,EWASTE,Z6,1158,25,1276,16.8
7796,3731,EWASTE,Z20,178,5,198,51.4
7797,5404,EWASTE,Z4,417,120,536,30.4
7798,4811,WET,Z4,278,20,428,9.6
7799,2504,WET,Z9,410,48,446,25.8
7800,5811,EWASTE,Z2,1223,120,1324,28.2
7801,3382,WET,Z23,922,199,1073,51.4
7802,840,PLASTIC,Z3,645,52,777,44.0
7803,6390,WET,Z17,68,62,179,58.2
7804,245,DRY,Z1,554,64,643,49.4
7805,1210,WET,Z21,1015,186,1186,11.7
7806,406,PLASTIC,Z23,430,178,569,24.9
7807,7174,DRY,Z16,1033,137,1165,16.4
7808,6098,WET,Z21,1337,129,1362,47.5
7809,3821,DRY,Z6,765,154,777,51.2
7810,5281,EWASTE,Z11,68,192,120,36.6
7811,3120,EWASTE,Z19,243,123,326,22.5
7812,4817,EWASTE,Z18,1274,79,1344,33.8
7813,4835,WET,Z18,225,124,294,53.5
7814,2717,WET,Z1,1113,123,1243,54.5
7815,5758,EWASTE,Z23,1168,163,1179,44.4
7816,6636,DRY,Z12,565,46,693,42.4
7817,6638,PLASTIC,Z4,485,119,547,40.4
7818,4275,PLASTIC,Z10,84,38,111,59.0
7819,5743,EWASTE,Z25,19,8,88,15.0
7820,2674,DRY,Z1,760,58,834,16.8
7821,2606,EWASTE,Z13,916,160,1047,43.9
7822,6079,WET,Z7,348,34,445,24.6
7823,3434,PLASTIC,Z20,985,130,1012,39.8
7824,3497,WET,Z5,628,2,706,23.0
7825,165,PLASTIC,Z8,204,9,349,24.7
7826,4318,EWASTE,Z5,338,17,502,49.4
7827,2198,DRY,Z11,973,182,1105,39.6
7828,7704,PLASTIC,Z2,292,161,440,47.9
7829,203,WET,Z13,1192,34,1316,56.2
7830,2202,WET,Z15,352,81,492,16.5
7831,1153,PLASTIC,Z16,450,189,467,11.9
7832,6660,PLASTIC,Z23,1293,131,1403,38.9
7833,4024,PLASTIC,Z11,290,18,339,26.0
7834,4137,EWASTE,Z8,24,167,78,20.3
7835,2130,DRY,Z5,541,23,677,21.8
7836,2571,DRY,Z13,272,73,367,35.9
7837,2979,EWASTE,Z15,634,140,779,56.0
7838,6365,PLASTIC,Z14,734,56,861,15.3
7839,5356,PLASTIC,Z1,207,92,373,25.0
7840,3192,DRY,Z3,1186,113,1255,25.7
7841,2788,DRY,Z24,700,73,744,53.7
7842,2956,WET,Z9,1437,42,1594,5.5
7843,1332,PLASTIC,Z19,1401,81,1535,28.3
7844,6572,EWASTE,Z18,995,116,1053,38.3
7845,1247,WET,Z17,891,94,909,55.7
7846,840,DRY,Z13,1313,122,1414,39.8
7847,4505,DRY,Z23,88,160,258,27.9
7848,2841,EWASTE,Z11,1333,137,1350,59.9
